id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1540885,2025-10-13T01:04:35.605098Z,2025-10-13T01:04:35.605122Z,en-US,thunderbird,Device sign id to access password missing after 32 - 64 bit TB update - windows 11,False,,,False,,,encryption,thunderbird;encryption;,hmrowe,"<p>Have updated from 140.3.1 esr 32 bit to 143.0.1 release 64 bit TB  and to windows 11 - uninstalled 32 bit and installed 64 bit and updated to windows 11 Following updates found that device sign in id (pin) was used to be in 32 bit missing from settings to access password but can show passwords. In reviewing the profile after update I note that Mozilla location service key, google location service key and safe browsing keys are missing (not sure what they were pre update). The key4.db file pre update was 1/3/22 but after update it is 10/10/25. The logins.json pre and post update is 7/9/25. I can see the default release profile and local only - use only the default release. My question is - has the 64 bit installation cleared all my keys/how can I check all my keys and how do I fix and ensure connections are secure? </p><p>Thankyou for any advice. </p>",hmrowe;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,0,0,0,,,,,
1540896,2025-10-13T03:05:17.442600Z,2025-10-13T20:46:44.349826Z,en-US,thunderbird,deleted some local folders -  can I restore?,False,,,False,1771849,1771849;,import-and-export-email,thunderbird;import-and-export-email;,purple1,<p>I went away for a few days and when I came back I was missing a bunch of local folders. I THINK one of my employees kids were banging on me keyboard.     I know I should not allow them in my office or at least password my computer when I go away??    </p><pre>I could import from an old computer and at least have all the local folders from before I changed computers 2 years ago.     I have a feeling there maybe an easier way? </pre> <p>Running on a mac.   ventura. 13.2.1 thunderbird 140.3.1esr (aarch64) thank you for any help. </p><p><br> -andrew </p>,purple1;Mapenzi;,True,False,False,;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:143.0) Gecko/20100101 Firefox/143.0,1,0,0,,,purple1,,
1540912,2025-10-13T06:38:46.340650Z,2025-10-14T15:59:18.534231Z,en-US,thunderbird,Lost Passwords,False,,,False,1772039,1771710;1771950;1771974;1771989;1772013;1772024;1772039;,save-passwords,thunderbird;save-passwords;,sumitvrma,"<p>Hi, I just updated by account with 2FA </p><p>The stored passwords are all lost now, I can still see them in my phone (unsynced due to logged out) but cannot see any password in my PC. </p><p>Please help </p>",sumitvrma;davidsk;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0 AtContent/95.5.5437.50,7,0,0,,,,,
1540921,2025-10-13T08:16:18.468524Z,2025-12-27T14:12:37.851962Z,en-US,thunderbird,メールが送れない,False,,,False,1789354,1771709;1789354;,send-and-receive-email,thunderbird;send-and-receive-email;,morikotanakiyo,<p>メールが送れない </p>,morikotanakiyo;davidsk;wsmwk;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",2,0,0,,,,,
1540923,2025-10-13T08:35:46.784818Z,2025-10-14T11:39:29.848964Z,en-US,thunderbird,Hotmail Account Setup Issues,True,1771780,Toad-Hall,False,1771966,1771780;1771815;1771962;1771966;,account-management,thunderbird;account-management;,wwwnonstopradiogr,"<p>I have add several accounts <a href=""http://hotmail.com"" rel=""nofollow"">hotmail.com</a> in Thunderbird with out a problem but, I can't add <a href=""http://hotmail.gr"" rel=""nofollow"">hotmail.gr</a> account. </p>",wwwnonstopradiogr;Toad-Hall;,True,False,False,";solver_id:7094155;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",4,0,0,,,,,
1540926,2025-10-13T09:17:50.625640Z,2025-10-13T19:24:07.190859Z,en-US,thunderbird,How to highlight email,False,,,False,1771834,1771691;1771834;,extensions,thunderbird;extensions;,alfredfabianlee,"<p>Hi,  I'm currently using TB 144.0b4 and was wondering if anybody know a good plugin that can highlight the email thread as attached.  </p><p>Thank you. </p>",alfredfabianlee;MattAuSupport;sfhowes;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",2,0,0,,,,,
1540927,2025-10-13T09:21:44.429118Z,2025-10-15T05:35:57.400060Z,es,thunderbird,"Restoring problem on a new notebook giving the ""You have launched an older version of TB"" message",False,,,False,1772171,1771889;1771914;1772171;,update,thunderbird;update;,turgayozdemir1,"<p>I have been using TB more than 12 years and were restoring via MozBackup before. Now I bought a new notebook and needed to transfer all the mails to my new notebook. My old laptop is still active and can still copy anything I would need. I copied the profiles and also the whole TB file under Roaming and tried to restore on the new computer. I couldn't do it in several different versions. Now it give the message ""You have launched an older version of TB"". I was using the version of 143.0.1 x32 bit on the previous laptop. But now I can not download the 32bit version of 143.0.1.  I found 38.0.1 in my hard disk and loaded it and the restoring was succesfull. But this time I had no update option so I need to use the old version. I will be very glad if anyone would show me a way to solve the problem. </p>",turgayozdemir1;pcp04;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,3,0,0,,,,,
1540932,2025-10-13T09:58:28.280797Z,2025-10-13T09:58:28.280812Z,nl,thunderbird,Thunderbird en Exchange van MS,False,,,False,,,security,thunderbird;security;,wjcovers,<p>Mijn beheerder vindt Thunderbird niet een veilige windowsapp om te koppelen aan de exchangeomgeving van microsoft. Hoe kan ik hem overtuigen dat het wel een veilige desktopclient is&gt;? </p>,wjcovers;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",0,0,0,,,,,
1540936,2025-10-13T10:20:50.957425Z,2025-10-13T10:20:50.957448Z,nl,thunderbird,Import new calendar from NextCloud through CadDav,False,,,False,,,calendar,thunderbird;calendar;,kees.serier,"<p>I am using Thunderbird  143.0.1 (on Manjaro Linux) mail and calendar with NextCloud. I have several calendars and mail accounts, that works fine for about a year. Now I added a new calendar on NextCloud, it works with my calendar app on Android, but not with Thunderbird, whatever I try, it does not show the new calendar and it's content. In the Agenda tab under the calendar, all my current agenda's are shown. At the bottom right there is a sync button, that is supposed to reload the calendars and sync changes, but that does not work for this new calendar. All old tips for syncing are supposed to be integrated with Thunderbird. </p><p>Any idea? </p><p>Thanks in advance, </p><p>Kees </p>",kees.serier;,True,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:143.0) Gecko/20100101 Firefox/143.0,0,0,1,,,,,
1540937,2025-10-13T10:26:22.138152Z,2025-10-13T11:33:45.279212Z,en-US,thunderbird,Es fehlen Ordner meines Emailaccounts in Thunderbird,True,1771708,davidsk,False,1771708,1771708;,email-and-messaging,thunderbird;email-and-messaging;,Gero.Wenzel,"<p>ich habe einen Emailaccount bei <a href=""http://web.de"" rel=""nofollow"">web.de</a>. Leider werden nicht alle Ordner meines Emailaccount in Thunderbird angezeigt. Welche Lösung gibt es ? </p>",Gero.Wenzel;davidsk;,True,False,False,;solver_id:7094383;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,1,0,0,,,,,
1540938,2025-10-13T10:27:28.838601Z,2025-10-14T14:27:15.650012Z,en-US,thunderbird,"Changing Server Location for the ""Sent"" Box (Editing the Location)",False,,,False,1772008,1771982;1772008;,customization,thunderbird;customization;,GoodHabit,"<p>I have recently installed Thunderbird on a Raspberry-Pi - additional to several Windows PCs </p><p>I'm using the same Mail-Adresses via Thunderbird - and on my MobilePhone - on serveral devices. </p><p>This all works fine...  </p><p>But Thunderbird on the Pi has created two ""SENT"" Folders - one is named ""Sent Items"" - the other just ""sent"". </p><p>Now - only the one folder named ""Sent items"" connects with the IMAP - the one named ""Sent"" only remains local - Mails sent from the PI  DO NOT show up in the ""Sent"" folders on the other devices - all mails sent from other devices show up in the Folder ""Sent Items"". But the Mails sent from the Pi actually reach recipients and receive answers. </p><p>The Location for the folders is listed under properties as: </p><p>imap://[username]@imaps.[provider]/Sent (on the PI) - folder ""Sent"" imap://[username]@imaps.[provider]/Sent%20Items (on the PI) - folder ""Sent Items"" and imap://[username]@imaps.[provider]/Sent Items (under Windows) </p><p>To solve the Problem, I tried to EDIT the line Location under properties, but this can't be edited (doesn't allow entries - or delete with cursor - nor pastes from Copy / Paste.) </p><p>So how can I synchronize the SENT folder(s) from the Pi with the Server...? </p><p>Thank you for any suggestions </p>",GoodHabit;MattAuSupport;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,2,0,2,,,GoodHabit,,
1540945,2025-10-13T11:40:22.413057Z,2025-10-13T11:47:44.491278Z,en-US,thunderbird,Sent emails not showing,False,,,False,1771711,1771711;,import-and-export-email,thunderbird;import-and-export-email;,susan66,"<p>My laptop was stolen. Having bought a new laptop and downloaded Thunderbird I can see all my incoming emails Ok, but the problem is that I cannot see any sent emails since August 2023 and I send 10 or more every day.  Any ideas on how I can find the sent ones for this year?  Ones I have sent since in the last couple of days are showing. </p>",susan66;davidsk;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36;kb_visits_prior:[""/en-US/kb/thunderbird-and-exchange""]",1,0,0,,,,,
1540949,2025-10-13T12:05:36.945840Z,2025-10-13T12:05:36.945858Z,pt-BR,thunderbird,Pasta Bulk dentro da Lixeira,False,,,False,,,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,andreiaadcrispim,"<p>A pasta Bulk foi parar dentro da pasta Lixeira, e eu não estou conseguindo retirá-la de lá e voltá-la ao lugar correto, como devo proceder, segue print da conta. </p>",andreiaadcrispim;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",0,0,0,,,,,
1540951,2025-10-13T12:29:00.246732Z,2025-10-15T19:14:32.742578Z,en-US,thunderbird,TB is gone,True,1772392,Mapenzi,False,1772392,1771832;1771870;1771880;1772367;1772392;,installation-and-updates,thunderbird;installation-and-updates;,mowest9999,"<p>Hi, folgendes Problem: plötzlich hatte ich keinen Zugang mehr zu TB, hab alles mögliche versucht, nix ging. Hab dann Update versucht, nix, dann neue Version runtergeladen, Meldung: A newer version of TB may have made changes to your profile.... etc. wie krieg ich das wieder hin ???? </p>",mowest9999;Mapenzi;,True,False,False,";solver_id:7094566;kb_visits_prior:[""/de/kb/Benutzerprofile-Thunderbird""];useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0",5,0,1,,,,,
1540954,2025-10-13T12:48:50.442649Z,2025-10-13T12:48:50.442667Z,fi,thunderbird,Tulevat sähköpostit.,False,,,False,,,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,lasse.lehtonen1,<p>Miksi yhtä äkkiä melkein kaikki sähköpostit mnee roskakoriin suoraan? </p>,lasse.lehtonen1;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",0,0,0,,,,,
1540955,2025-10-13T12:49:56.547306Z,2025-10-15T16:02:15.739835Z,en-US,thunderbird,Draft email shows on all incoming messages. Draft & Inbox mirrored,True,1771945,val.wilkinson3,False,1772347,1771833;1771945;1772071;1772347;,send-and-receive-email,thunderbird;send-and-receive-email;,val.wilkinson3,"<p>Using140.3.1 I have only one email address/account &amp; it has worked happily with TB for several years, but recently all my incoming emails are marked as ""this is a draft"". </p><p>I cannot identify what has been changed, that could cause this, nor can I find a solution on line. Some similar problems have been indicated, but without resolution </p><p>I have noticed that when in ""All folder"" view  there is no draft folder showing in the folder pane, but when in ""Unified folder"" view there is a drafts folder shown In this UF view, the received messages in  the ""inbox"" are displayed and the same contents also appear in the drafts folder. ( But duplicated; Both folders show the same message count number although the actual number in the drafts is double that in the inbox). </p><p>Any suggestions would be welcomed, &amp; thanks for reading. </p>",val.wilkinson3;sfhowes;,True,False,False,;solver_id:7094453;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,4,0,2,,,,,
1540956,2025-10-13T12:51:50.618501Z,2025-10-17T20:58:39.881467Z,en-US,thunderbird,compte msn.com,False,,,False,1772983,1771727;1771728;1771736;1771744;1771746;1771748;1771752;1771756;1771757;1771829;1771971;1771972;1772076;1772095;1772138;1772254;1772256;1772358;1772438;1772463;1772874;1772972;1772983;,send-and-receive-email,thunderbird;send-and-receive-email;,sirenenadiya,"<p>I can't access an <a href=""http://MSN.com"" rel=""nofollow"">MSN.com</a> account, but I managed to do so with two other accounts. I've already deleted it twice and tried again, and the password is correct. Can you help me? </p><p>je n'arrive pas a accéder a un compte <a href=""http://msn.com"" rel=""nofollow"">msn.com</a> pourtant j'ai réussie avec 2 autre compte.j'ai deja supprimer 2 fois et réessayer et le mot de passe est correcte. pouvez vous m'aider ? </p>",sirenenadiya;davidsk;sfhowes;,True,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,23,0,0,,,,,
1540961,2025-10-13T13:28:14.028810Z,2025-10-14T20:27:56.400248Z,en-US,thunderbird,Dark Mode In Thunderbird,False,,,False,1772123,1771722;1772117;1772118;1772119;1772123;,customization,thunderbird;customization;,KateMartin,"<p>Since update my emails are all in dark mode, I used the button to turn off in email read, but cant turn it off in email reply, means I cant read what the person has said because the majority of people write emails in normal black on white. how do I get it back to normal? Thanks in advance. </p><p>I'm on Thunderbird 140.3.0esr on Fedora 41 Cinnamon </p>",KateMartin;pcarlson827;,True,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:143.0) Gecko/20100101 Firefox/143.0,5,0,18,,,KateMartin,,
1540963,2025-10-13T13:31:20.524594Z,2025-10-15T13:36:06.264652Z,en-US,thunderbird,How to move Thunderbird from Win10 PC to Win11 PC and new mail service provider while keeping the old mails,False,,,False,1772295,1771726;1772230;1772295;,import-and-export-settings,thunderbird;import-and-export-settings;,uno.lidvall,"<p>Hi, I have used Thunderbird on a Win10 PC against a first mail service that now has been closed.  I have to move to a Win11 PC and second mail service.  How and what are the best steps to make this moves and keep my old mails in Thunderbird? Best regards Thunderbird fan </p>",uno.lidvall;davidsk;,True,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",3,0,0,,,,,
