id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1678142,1466477,2024-10-01T05:25:13.928161Z,2024-10-01T05:25:13.928169Z,"<p>Change your settings to the ones given here: </p><p><a href=""https://support.mozilla.org/en-US/kb/microsoft-oauth-authentication-and-thunderbird-202"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/microsoft-oauth-authentication-and-thunderbird-202</a> </p>",sfhowes,False,0,0
1678162,1466497,2024-10-01T07:44:11.986818Z,2024-10-01T07:44:11.986824Z,"<p>whoops, without the 1. in the front </p>",ikxdwv,False,0,0
1678173,1466499,2024-10-01T08:28:21.953113Z,2024-10-01T08:28:21.953119Z,<p>Voor zover ik weet is dat helaas niet mogelijk momenteel. Er wordt wel aan gewerkt olm dit standaard in Thunderbird te krijgen </p>,Mad_Maks,False,1,0
1678180,1466495,2024-10-01T09:28:04.300289Z,2024-10-01T09:28:04.300295Z,"<p>Dovresti chiedere su un forum di Microsoft. Ad esempio qui -&gt; <a href=""https://answers.microsoft.com/it-it/"" rel=""nofollow"">https://answers.microsoft.com/it-it/</a> </p>",'@next,False,0,0
1678184,1466498,2024-10-01T09:33:34.743671Z,2024-10-01T09:33:34.743686Z,"<p>Si tratta di un account POP3 o IMAP? Accedi alla stessa casella di posta anche da altre postazioni (browser, smartphone, app, etc.)? </p><p>Per il recupero non saprei dipende dalla causa. Hai verificato ad esempio che non sia stato l'antivirus a cancellare uno o più file di Thunderbird? </p>",'@next,False,0,1
1678185,1466506,2024-10-01T09:46:51.241176Z,2024-10-01T09:46:51.241182Z,"<p>In <a href=""https://support.mozilla.org/nl/kb/oudere-versie-van-firefox-installeren"" rel=""nofollow"">dit artikel</a> leest u hoe dit moet en wat de keerzijdes hiervan zijn. </p><p>Succes, we horen graag of het is gelukt! </p>",markh2,False,0,0
1678188,1466506,2024-10-01T10:11:41.365860Z,2024-10-01T10:11:41.365866Z,<p>Bedankt voor uw antwoord. Het gaat over thunderbird dus niet Firefox Geld uw antwoord ook voor Thunderbird? </p><p>Groet Erik </p>,eklein5894,False,0,0
1678192,1466506,2024-10-01T11:01:17.784668Z,2024-10-01T11:01:17.784674Z,"<p>Ah, natuurlijk. Voor Thunderbird ligt het iets ingewikkelder, omdat sommige bestanden in het profiel niet compatibel kunnen zijn met eerdere versies. Over het algemeen wordt installatie van een eerdere versie over de bestaande versie heen daarom afgeraden; er wordt dan een nieuw profiel aangemaakt en dan lijkt het alsof alles verdwenen is. Dat is niet zo, en met wat geluk werkt het eerdere profiel ook nog, maar dit is geen garantie. </p>",markh2,False,0,0
1678194,1466504,2024-10-01T11:05:38.147483Z,2024-10-01T11:05:38.147488Z,"<p>Hebt u eerder dit probleem niet gehad, of treedt het direct op na installatie? Welke provider gebruikt u? </p><p>Controleer of u het juiste wachtwoord ingeeft en controleer ook uw serverinstellingen. </p>",markh2,False,0,0
1678198,1466467,2024-10-01T11:27:58.244684Z,2024-10-01T11:27:58.244690Z,"<p>First, if you prefer another email client, then go do it. Thunderbird is free, so there is no sense of lost revenue if you depart. If you want assistance, it may help if you post a screenshot of your problem, as I cannot duplicate it. Thank you. </p>",davidsk,False,0,1
1678199,1466513,2024-10-01T11:28:50.246867Z,2024-10-01T11:28:50.246875Z,"<p>Sometimes this works:  highlight folder, rightclick, select Properties and then click Repair. </p>",davidsk,False,0,0
1678200,1466509,2024-10-01T11:31:21.395686Z,2024-10-01T11:31:21.395693Z,"<p>First, make sure your incoming server is <a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a>, port 993, SSL/TLS and Oauth2 (assuming IMAP),  and that outgoing server is <a href=""http://smtp.office365.com"" rel=""nofollow"">smtp.office365.com</a>, port 587, STARTTLS, Oauth2. </p>",davidsk,False,0,0
1678202,1466472,2024-10-01T11:39:01.669358Z,2024-10-01T11:39:01.669367Z,<p>Please post screenshot of incoming and outgoing server panes and I will attempt to assist. Thank you. </p>,davidsk,False,0,0
1678206,1466478,2024-10-01T11:59:45.136119Z,2024-10-01T11:59:45.136127Z,<p>Please post screenshots of your incoming and outgoing server panes. Thanks. </p>,davidsk,False,0,0
1678207,1466517,2024-10-01T12:01:12.497636Z,2024-10-01T12:01:12.497642Z,"<p>Try this:  highlight the folder, rightclick and select properties and then select repair. </p>",davidsk,False,0,0
1678208,1466471,2024-10-01T12:15:00.901494Z,2024-10-01T12:15:00.901500Z,"<p>I am confused. The purpose of the Oauth2 pass code is to automate the login process for you. This is not something Thunderbird is doing on its own, but following the established security process of the email provider. My suggestion is to let the process do its thing. If you still want to protect the accounts, I suggest adding a Primary Password to prevent others from signing in to Thunderbird. </p>",davidsk,False,0,1
1678209,1466471,2024-10-01T12:16:29.262127Z,2024-10-01T12:16:29.262133Z,"<p>As a followup, that pass code Yahoo gives you works ONLY on that one PC, so stealing it would accomplish nothing. </p>",davidsk,False,0,0
1678210,1466518,2024-10-01T12:18:57.206446Z,2024-10-01T12:18:57.206452Z,"<p><a href=""https://support.mozilla.org/cs/kb/spravce-hesel-zapamatovani-mazani-ci-zmena-thunder"" rel=""nofollow"">Správce hesel – zapamatování, mazání či změna hesel v Thunderbirdu</a> Pokud samozřejmě zadáváš nesprávné heslo, s tím ti tady nikdo neporadí. Zkus se poptat u poskytovatele e-mailové schránky. </p>",poljos-moz,False,0,0
1678218,1466546,2024-10-01T13:58:21.441767Z,2024-10-01T13:58:21.441775Z,"<p>See <a href=""/en-US/kb/archived-messages"" rel=""nofollow"">Archived Messages</a>. </p>",TyDraniu,False,0,0
1678219,1466515,2024-10-01T14:02:54.159360Z,2024-10-01T14:02:54.159366Z,"<p>Stai usando la stessa versione di Mail Merge su entrambi i profili? Nel profilo B hai altre estensioni? Hai già provato a disinstallare l'estensione e a reinstallarla di nuovo? Dalle recensioni recenti non sembrano esserci problemi specifici -&gt; <a href=""https://addons.thunderbird.net/it/thunderbird/addon/mail-merge/reviews/"" rel=""nofollow"">https://addons.thunderbird.net/it/thunderbird/addon/mail-merge/reviews/</a> </p>",'@next,False,0,0
1678222,1466533,2024-10-01T14:06:39.933014Z,2024-10-01T14:06:39.933022Z,"<p>Stai usando il protocollo POP3 o il protocollo IMAP? Nel primo caso le sottocartelle non possono essere sincronizzate. Nel secondo caso potresti dover selezionare manualmente le cartelle che vuoi sincronizzare -&gt; <a href=""https://support.mozilla.org/it/kb/sincronizzazione-imap#w_configurazione-della-sincronizzazione-ed-utilizzo-dello-spazio-sul-disco"" rel=""nofollow"">https://support.mozilla.org/it/kb/sincronizzazione-imap#w_configurazione-della-sincronizzazione-ed-utilizzo-dello-spazio-sul-disco</a> </p>",'@next,False,0,0
1678225,1466537,2024-10-01T14:12:54.286550Z,2024-10-01T14:12:54.286556Z,<p>Non conosco il mac ma sembrerebbe che SL ptc non trovi Thunderbird. Probabilmente devi entrare nelle impostazioni di SL ptc e correggere il percorso inserendo quello in cui hai installato Thunderbird </p>,'@next,False,0,0
1678226,1466538,2024-10-01T14:16:28.154385Z,2024-10-01T14:16:28.154392Z,<p>Puoi riportare l'esatto messaggio che compare? Hai ancora spazio su disco? Hai ancora spazio presso il tuo fornitore PEC? </p>,'@next,False,0,0
