id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1656908,1449633,2024-06-12T02:57:30.907628Z,2024-06-12T02:57:30.907634Z,"<p>I should have mentioned I'm using the newest version of T'bird, v. 115.11.1 and the current version of Word. </p>",joanm48,False,0,0
1656922,1449638,2024-06-12T07:10:06.829585Z,2024-06-12T07:10:06.829595Z,"<p>Stai usando POP3 o IMAP? Accedi alla stessa casella da altre postazioni? (Browser, app, smartphone etc.) </p>",'@next,False,0,0
1656928,1449640,2024-06-12T08:47:00.158830Z,2024-06-14T15:10:29.136703Z,"<p>Even voor de zekerheid, hebt u gekeken naar deze hulppagina: <a href=""https://support.mozilla.org/nl/kb/uw-pop-e-mailaccounts-bundelen-globaal-postvak-in"" rel=""nofollow"">https://support.mozilla.org/nl/kb/uw-pop-e-mailaccounts-bundelen-globa...</a>. Volgens mij kunt u bij de accountinstellingen kiezen om de account toe te voegen aan ‘Samengevoegde mappen’. Daarna via Beeld &gt; Mappen kiezen voor ‘Samengevoegde mappen’. </p>",Fjoerfoks,False,0,0
1656930,1449641,2024-06-12T08:55:36.387270Z,2024-06-12T08:55:36.387279Z,"<p>Se usi IMAP no. Lo stato letto/non letto viene sincronizzato automaticamente con il server. Se usi POP3 ogni client gestisce la lettura in modo indipendente. Però perdi i vantaggi della sincronizzazione IMAP e devi impostare tutti i client in modo che lascino la posta sul server dopo averne scaricato una copia -&gt; <a href=""https://support.mozilla.org/it/kb/differenze-imap-pop3"" rel=""nofollow"">https://support.mozilla.org/it/kb/differenze-imap-pop3</a> </p>",'@next,False,0,0
1656933,1449640,2024-06-12T09:09:20.129012Z,2024-06-12T09:09:20.129019Z,"<p>Ja die pagina heb ik gezien maar wat ik daar zie , vind ik niet terug in de versie die ik net gedownload heb.  Wil je nog eens verder uitzoeken en eventueel een plaatje toevoegen hoe het dan wel kan. Bedankt alvast </p>",wl445566,False,0,0
1656934,1449640,2024-06-12T09:28:35.467298Z,2024-06-12T09:28:35.467305Z,<p>De afbeeldingen in dat artikel zijn inderdaad achterhaald. Verzoek gedaan om die bij te werken. Ik zal later kijken of ik hier een nieuwe afbeelding kan tonen. </p>,Fjoerfoks,False,0,0
1656948,1449669,2024-06-12T14:31:46.996817Z,2024-06-12T14:31:46.996823Z,"<p>V. Qui: <a href=""https://support.mozilla.org/it/questions/1449218#answer-1656140"" rel=""nofollow"">https://support.mozilla.org/it/questions/1449218#answer-1656140</a> </p><p>In sostanza devi chiedere a chi ti fornisce la PEC. </p>",'@next,False,0,2
1656951,1449661,2024-06-12T14:52:38.622357Z,2024-06-12T14:52:38.622364Z,"<p>If you are creating a Gmail account, Google will pop up to verify your account. when you enter password and click the 'ALLOW' button, Google then places a secure password in your Thunderbird account and does not pop up again. This is a required step done by Google, not by Thunderbird. I hope this information helps you.. </p>",davidsk,False,0,0
1656966,1449654,2024-06-12T15:57:01.707425Z,2024-06-12T15:57:01.707431Z,"<p>First, I suggest you review the profile (with Thunderbird NOT running) to see why it is so hugh. If you see any NSTMP files, they are useless and can be eliminated.  Second, your best approach (in my opinion) for a profile that size is to use Windows to do it.  - exit thunderbird - assuming profile is in default location, copy c:\users\&lt;yourid&gt;\appdata\roaming\thunderbird to the external media  - on new pc </p><pre>  - install thunderbird if not installed, and then exit   - copy the backed-up thunderbird folder to c:\users\&lt;yourid&gt;\appdata\roaming  to overwrite the existing thunderbird profile  </pre> <p>that should do it. If your profile is not in the default location, post back for more suggestions. </p>",davidsk,False,0,0
1656967,1449650,2024-06-12T16:02:28.840847Z,2024-06-12T16:02:28.840854Z,<p>try this:  - click 'new message'  - then click 'alt' key if menu bar is not visible - click view&gt;toolbars and click composition toolbar </p>,davidsk,False,1,0
1656968,1449660,2024-06-12T16:05:41.907897Z,2024-06-12T16:05:41.907904Z,"<p>Please post the error message, all of it, and maybe someone here can assist. As a vet myself, thank you for your service. </p>",davidsk,False,0,0
1656970,1449685,2024-06-12T16:07:06.691247Z,2024-06-12T16:07:06.691256Z,"<p>Suggestions are always welcome, but that authority to review and accept/decline is not here. I suggest you go to <a href=""http://connect.mozilla.org"" rel=""nofollow"">connect.mozilla.org</a> and post your idea under the IDEAS catagory. Thank you for your interest. </p>",davidsk,False,0,0
1656971,1449654,2024-06-12T16:38:32.773802Z,2024-06-12T16:38:32.773808Z,<p>thanks david. i've been saving mail forever. probably dumb. i'll try your suggestion. </p>,bubba101,False,0,0
1656975,1449661,2024-06-12T17:32:45.558878Z,2024-06-12T17:32:45.558884Z,<p>but i dont try to creat a gmail Account. I got my own Mail-provider and dont use Gmail in any kind. </p>,info11460,False,0,0
1656977,1449701,2024-06-12T18:08:33.691668Z,2024-06-12T18:08:33.691674Z,<p><strong>ChatGPT said it all...</strong> </p>,goxemic767,False,0,0
1656984,1449687,2024-06-12T18:48:30.952198Z,2024-06-12T18:48:30.952205Z,"<p>Ok, I'm not aware that Thunderbird can open msg files. If it does, that's new to me. However, there is a freeware viewer at <a href=""https://www.freeviewer.org/msg/"" rel=""nofollow"">https://www.freeviewer.org/msg/</a>  that does this. </p>",davidsk,False,0,0
1656985,1449701,2024-06-12T18:49:00.112203Z,2024-06-12T18:49:00.112209Z,"<p>See <a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=1817605#c64"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=1817605#c64</a> </p>",sfhowes,False,0,0
