id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1425232,2023-09-27T00:39:16Z,2023-09-27T03:53:30Z,en-US,thunderbird,new thunderbird,False,,,False,1606412,1606409;1606412;,other,other;,paultopl,"<p>Just downloaded and installed new Thunderbird 115.3.0. Hate the new font and how close the lines are together.more difficult to read. layout on left, inbox etc has changed. why? can i get the old layout? I have 2 email addresses. can i have them combined. NOT HAPPY!! </p>",paultopl;wsmwk;davidsk;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,2,0,7,,,,,
1425233,2023-09-27T00:39:39Z,2023-09-27T00:55:02Z,en-US,thunderbird,new thunderbird,False,,,False,,,installation-and-updates,download-and-install_1;,paultopl,"<p>duplicate of <a href=""/questions/1425232"" rel=""nofollow"">/questions/1425232</a> thread. </p><p>Just downloaded and installed new Thunderbird 115.3.0. Hate the new font and how close the lines are together.more difficult to read. layout on left, inbox etc has changed. why? can i get the old layout? I have 2 email addresses. can i have them combined. NOT HAPPY!! </p>",paultopl;,True,True,False,;category:download-and-install;useragent:Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,0,0,0,,,James,,
1425234,2023-09-27T00:42:55Z,2023-09-27T01:50:22Z,it,thunderbird,Mail non scaricate o scomparse,False,,,False,1606388,1606388;,other,other;,eg.giusti,"<p>Buon giorno,  ultimamente capita che alcune mail non vengano visualizzate su thunderbir, altre volte invece spariscono, mentre su gmail sono tutte presenti si può risolvere il problema? grazie </p>",eg.giusti;@next;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0;product:thunderbird,1,0,0,,,,,
1425238,2023-09-27T01:51:31Z,2023-09-27T10:43:15Z,en-US,thunderbird,An easy access to messages filters,False,,,False,1606492,1606451;1606453;1606492;,settings,customize;,alexis.alloix,"<p>Hello, </p><p>I'm looking for a way to access the message filters more quickly. With TB115, go to ""menu"" -&gt; ""tools"" -&gt; ""message filters"". </p><p>I would like to know if there is an easier way (a shortcut, a button or even an extension to access it)? </p><p>Thank you very much, </p><p><br> ps: more generally, I'd like to know how to make suggestions concerning Thunderbird... </p>",alexis.alloix;Toad-Hall;sfhowes;,True,False,False,;category:customize;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0;product:thunderbird,3,0,0,,,,,
1425239,2023-09-27T01:51:51Z,2023-09-27T01:51:51Z,en-US,thunderbird,RSS reader,False,,,False,,,other,other;,kamen56,"<p>Hi, why dont work RSS in thunderbird v.115? </p>",kamen56;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0;product:thunderbird,0,0,0,,,,,
1425241,2023-09-27T02:13:48Z,2023-09-27T02:16:02Z,en-US,thunderbird,Thunderbird 115 - Lost messages and conflicting message counts,False,,,False,1606390,1606390;,troubleshooting,fix-problems;,mara1618,"<p>I have lost access to most messages in a folder, and the messages count in the folder pane (52) does not match the message count in the message pane (56) which does not match the number of messages listed in the message pane (3). </p><p>When previously accessing this folder i could see 50+ messages in it.   </p><p>I'm not sure of the exact sequence of events.  I have been moving messages between folders, and sorting on different column headers within this folder, but I don't think i've done anything more exotic than that.  At one point I think i caught a glimpse of a message that included the word ""selected"". </p><p>Screen shot attached. </p>",mara1618;,True,False,False,;category:fix-problems;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0;product:thunderbird,1,0,0,,,,,
1425242,2023-09-27T02:25:39Z,2023-10-03T02:48:06Z,en-US,thunderbird,Threaded/unthreaded,False,,,False,1607938,1606415;1607938;,settings,customize;,jaafonso,"<p>Ok, every time I create a new folder, I have to manually configure it to sort by unthreaded, because that is the way I want to see it and there isn't a option that I am aware to make it default. </p><p>On the other hand, when I use the Open Message in Conversation, I want to see the threaded messages, and that was the way it behaved. However, since the update to Supernova, the messages in the conversation are shown unthreaded and with the most recent first by default.  </p><p>Why? Is it possible to configure it to work well again (i.e., the way it worked before)? </p>",jaafonso;davidsk;,True,False,False,";category:customize;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36;product:thunderbird",2,0,3,,,,,
1425243,2023-09-27T02:45:22Z,2023-09-28T01:47:21Z,en-US,thunderbird,Invitations in Calendar with Thunderbird V115.3.0,False,,,False,1606598,1606402;1606598;,calendar,calendar;,mjk,<p>I recently upgraded to Thunderbird V115.3.0 and now when I send an invite to a meeting the email does not go to my guests. In the Sent email folder it shows me as the organiser and the only attendee. When I send the invite I receive an email from myself in the inbox to say I have accepted the invite - this didn't happen in the previous version of Thunderbird that I was using. </p><p>Any suggestions on how to get the invites sent to my guests? </p>,mjk;wsmwk;,True,False,False,;category:calendar;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0;product:thunderbird,2,0,0,,,,,
1425244,2023-09-27T03:08:41Z,2023-09-27T03:37:43Z,en-US,thunderbird,Calendar problems in Thunderbird 115.3.0,False,,,False,1606403,1606403;,calendar,calendar;,jan.hruska,"<p>1. When creating a calendar entry for 2 or more Attendees, the organiser himself gets an ""Accepted"" email. Other attendees do not get the invites. </p><p>2. When creating a new calendar entry and entering attendees, duplicate attendees are created. </p>",jan.hruska;wsmwk;,True,False,False,";category:calendar;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36;product:thunderbird",1,0,5,,,,,
1425245,2023-09-27T03:16:41Z,2023-10-15T10:36:27Z,en-US,thunderbird,"Remove those ""--"" hyphens from an image signature",False,,,False,1611214,1606416;1611192;1611214;,settings,customize;needsinfo;,delme_jones,"<p>How do I remove the two hyphens that get added my email whenever I use a signature (every email). </p><p>I know this has been resolved on some previous editions of Thunderbird but the latest 115.2.3 and the previous one appears that editing the config file to make changes is no longer an option the way it was being done on older versions. </p><p>Also, why is it even there? </p>",delme_jones;davidsk;emaildelme;,True,False,False,";category:customize;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.41;product:thunderbird",3,0,0,,,,,
