id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1417275,2023-07-02T00:02:02Z,2023-10-14T04:37:03Z,en-US,thunderbird,Emails won't send keeps asking to verify email address,False,,,False,1610893,1588188;1588342;1588377;1606848;1606885;1607088;1607167;1607358;1610791;1610893;1785049;,other,other;,,<p>This shows when trying to send an email; <strong>Sending of the message failed. </strong> An error occurred while sending mail. The mail server responded: Sender Policy - Relay Denied 159.196.13.34 authenticated connections ONLY. OB303 e{ea37e87f-1ae2-401c-8977-65fa15359de5}. Please verify that your email address is correct in your account settings and try again.<strong> </strong> Works ok in the default Telstra Webmail page. </p>,davidsk;boofsdad;ray.carman;,True,True,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,10,0,3,,,,,
1417278,2023-07-02T02:03:00Z,2023-07-02T04:37:21Z,en-US,thunderbird,Can't Use Gmail In Thunderbird,False,,,False,1588186,1588186;,troubleshooting,fix-problems;,ikmal.workspace,"<p>Hi, I just recently remember Thunderbird can be used as an email client. So, I've decided to use Thunderbird again after years of stop using it. I download the installer, install it, run it, and try to login to my Google account. But, I get an error (refer the image attached). I'm sure I already enable IMAP in my Gmail settings, and very sure that I enter the correct password. </p><p>Also, I already Google this problem. Some of the solutions offered was to change the Authentication Method to be OAuth2. When I check, by default, OAuth2 is selected as the Authentication Method. </p><p>How can I fix this? </p>",ikmal.workspace;davidsk;,True,False,False,;category:fix-problems;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,1,0,0,,,,,
1417286,2023-07-02T05:57:41Z,2023-07-02T06:53:43Z,it,thunderbird,non accedo più alla posta Gmail,False,,,False,1588199,1588199;,other,other;needsinfo;,adeledigalbo,"<p>Ho impostato quattro account di posta su Tinderbard; negli ultimi giorni non funziona più l'account gmail. Mi da un messaggio di cambio password, la cambio e mi rispunta sempre lo stesso messaggio. </p>",adeledigalbo;@next;,True,False,False,";category:other;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36;product:thunderbird",1,0,0,,,,,
1417293,2023-07-02T07:46:18Z,2023-07-02T09:44:31Z,en-US,thunderbird,Connection times out,False,,,False,1588213,1588213;,troubleshooting,fix-problems;,dj.eardley,"<p>This has been happening for a few days now. When I try to download emails I get ""connection to imap/virginmedia timed out"" I get occasional emails coming through but not as many as I would normally expect. I've done the usual re-booting etc. Ive even deleted Thunderbird altogether (saved the profile file) and reinstalled. It first started with a message from Virgin saying that emails would be unavailable for a few hours overnight so I put it doen to that. After speaking to Virgin they assure me that there is no problem in my area now. Any ideas / suggestions. Thanks </p>",dj.eardley;davidsk;,True,False,False,";category:fix-problems;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36;product:thunderbird",1,0,3,,,,,
1417296,2023-07-02T09:02:45Z,2023-07-02T17:32:43Z,en-US,thunderbird,I keep getting a McAfee antivirus detected message. I DO NOT have McAfee on my system! How is this happening?,False,,,False,1588332,1588207;1588209;1588221;1588224;1588332;,other,other;,negs73,<p>Can you please tell me how to get rid of the constant McAfee popups in Firefox. I do not have McAfee on my PC and I do not want it!! </p>,negs73;davidsk;TyDraniu;MattAuSupport;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird,5,0,1,,,,,
1417298,2023-07-02T09:09:46Z,2023-10-19T08:32:31Z,en-US,thunderbird,Microsoft Outlook Password,True,1588949,sfhowes,False,1612139,1588267;1588307;1588315;1588885;1588926;1588949;1589639;1611016;1611026;1611104;1611122;1611517;1611541;1611584;1611650;1612105;1612139;,privacy-and-security,privacy-and-security_1;outlook;msoauth;,Elite911,"<p>Hello, </p><p>I am using the latest stable release of Thunderbird client on Windows 11 and just today it's been asking me multiple times for a password to my Outlook account. I have kept adding a one time app password through the official Microsoft website under account management but it's been asking a few times that it needs a password. </p><p>Do you know if there's been any outages to the Microsoft servers or what this issue could be related to? Is there a way I can send any logs directly to you that might help find the issue? </p><p>Thank you for your time. </p>",Elite911;sfhowes;symonjim;stephenc;rfcf2rebates;,True,False,False,;category:privacy-and-security;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0;product:thunderbird;solver_id:5295679,17,0,6,,,,,
1417299,2023-07-02T09:10:41Z,2023-07-02T09:10:41Z,fi,thunderbird,Sähköposti ei ota vastaan eikä lähetä postia,False,,,False,,,troubleshooting,fix-problems;,kimmo.paavola,<p>Thunderbird ei ota postia vastaan eikä lähetä. Mikä nyt neuvoksi? </p>,kimmo.paavola;,True,False,False,";category:fix-problems;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36;product:thunderbird",0,0,0,,,,,
1417300,2023-07-02T09:11:41Z,2023-07-02T12:00:48Z,en-US,thunderbird,Retaining emails,False,,,False,1588279,1588208;1588218;1588223;1588261;1588279;1783540;,other,other;,,"<p>I use Thunderbird on my home and office computer. (I do donate and appreciate the hard work of the staff.) At my office, I've had TB on for over a decade after I moved from another email client. I can keep emails that are literally, 10 years old. But, at home, my emails are automatically deleted after about 30, sometimes less if I get a lot of emails. I've played with every setting in TB and with no success.  I really need my emails to stay on TB for at least a year. Am I doing something wrong, or is it a email server issue. I have Charter (Spectrum) on all my computers. </p><p>Thanks, Dave </p>",davidsk;,True,True,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36;product:thunderbird",5,0,0,,,,,
1417310,2023-07-02T10:51:06Z,2023-07-02T11:11:32Z,en-US,thunderbird,Unable to add account to Thunderbird Mail Client - Desktop - Windows 11,False,,,False,1588265,1588265;,other,other;,tmhltd,"<p>Hello </p><p>I'm having an issue adding a new email account to Thunderbird. </p><p>I have checked all server settings, and they match the settings provided by the email provider. </p><p>It keeps coming up with an error stating that the password is incorrect. However, this is not correct, as I've confirmed that this is the correct password for this account through their web app. </p><p>I have attached a screenshot of the server settings I have inputted. The password has been checked to ensure it is correct by unhiding the asterisks. </p><p>Here is the link for the settings provided to me by the email provider: </p><p><a href=""https://www.virginmedia.com/help/broadband/manage-email-account"" rel=""nofollow"">https://www.virginmedia.com/help/broadband/manage-email-account</a> </p><p>Could you please let me know how to alleviate this issue and add the account to my email client. </p><p>Kind Regards, Frank Chamberlain </p>",tmhltd;sfhowes;,True,False,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67;product:thunderbird",1,0,0,,,,,
1417311,2023-07-02T11:37:16Z,2023-07-06T21:32:01Z,en-US,thunderbird,How to invert mousewheel in callendar?,True,1588396,Toad-Hall,False,1589173,1588396;1589173;,settings,customize;,gsrgtrdg4565653,<p>I don't like inverted mousewheels in any kind of application.  I notice that mousewheel UP moves the calendar time period backwards and vice versa.  Is this behavior able to be changed in about:config? </p>,gsrgtrdg4565653;Toad-Hall;,True,False,False,;category:customize;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0;product:thunderbird;solver_id:4562744,2,0,0,,,,,
