id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1617565,1430789,2023-11-12T09:14:37Z,2023-11-12T09:14:37Z,"<p>This might be a minor error where Thunderbird 'lost' the profile location. This may work:  - after starting TB, click the alt key to bring up the menu bar - click help&gt;troubleshootinginformation - scroll down left side to 'profiles' and click 'about:profile'  - this next pane shows known profiles. your profile is probably there and  you can select it. </p>",davidsk,False,0,0
1617568,1430770,2023-11-12T09:29:18Z,2023-11-12T09:29:18Z,"<p>For many imap accounts if email was put into the default imap TRash folder, the server empties the Trash periodically by default. This may not be the same for the server you are using. </p><p>Right click on imap Trash folder and select 'compact' Also do the same for he Inbox folder. </p>",Toad-Hall,False,0,0
1617572,1430787,2023-11-12T09:56:22Z,2023-11-12T09:56:22Z,"<p>It would help if you could post an image of your Folder Pane. </p><p>Please note: 'Local Folders' is a default mail account name in Thunderbird. You mention 'local folders', but I'm not certain you are talking about the 'Local Folders' mail account. </p><p>Do you use a Pop account or an Imap mail account? </p>",Toad-Hall,False,0,0
1617584,1430789,2023-11-12T10:54:32Z,2023-11-12T10:54:32Z,"<p>Hi, David. </p><p>Thanks for the response. I appreciate the advice. I have been able to find what I think is the correct profile, but don't seem able to install it. When I go through the process nothing happens. I remain at the setup page and don't see any of my emails. </p>",richard351,False,0,0
1617587,1430787,2023-11-12T10:56:47Z,2023-11-12T10:56:47Z,"<p>Thanks for your quick reply, Toad-Hall.  My Email account is using POP Mail Server, with SMTP Outgoing Server </p><p>See attached photos, from the top of the Email left hand side pane downwards.  So the red ‘local Folders’ used to house all yellow folders and their sub folders. #2 shows that what used to be at the top of the pane (from ‘Draft’s to ‘Trash’) has moved to the middle, and how ‘Trash’ now contains folders that belong in #1, but no individual Emails, as used to be the case after deletion. I’ve tried dragging this middle section to where it used to be without success.  #3 shows the second ‘Local Folders’. What you can see in this at the top of this picture is the tail end of what’s in ‘Trash’.  All this happened after TBird loaded immediately following the update, so it’s hard to see that the update didn’t cause the problems.   </p><p>Best, DAW </p>",daw.hush,False,0,0
1617589,1430789,2023-11-12T11:08:58Z,2023-11-12T11:08:58Z,"<p>Check for a corrupted prefs.js: <a href=""https://support.mozilla.org/en-US/questions/1360261"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1360261</a> </p><p>If you have to start with a new profile, it's not too hard to add the accounts and transfer data from the non-working profile to the new one. </p>",sfhowes,False,0,0
1617590,1430770,2023-11-12T11:16:44Z,2023-11-12T11:16:44Z,"<p>Thank you, compacting Trash and Inbox solved the problem. </p>",olle.lindeberg,False,0,0
1617591,1430785,2023-11-12T11:19:57Z,2023-11-12T11:19:57Z,"<p>What are your settings?  <a href=""https://yousee.dk/hjaelp/artikler/hvad-er-mine-serveroplysninger-til-yousee-mail"" rel=""nofollow"">They recommend</a>: </p><p>incoming POP: <a href=""http://pop3.mail.dk"" rel=""nofollow"">pop3.mail.dk</a>, 995, SSL/TLS, normal password, User Name = email address </p><p>incoming IMAP: <a href=""http://imap.mail.dk"" rel=""nofollow"">imap.mail.dk</a>, 993, SSL/TLS, normal password, User Name = email address </p><p>outgoing SMTP: <a href=""http://asmtp.mail.dk"" rel=""nofollow"">asmtp.mail.dk</a>, 587, STARTTLS, normal password, User Name = email address </p><p>If you have those and it doesn't work, state your antivirus (if it's not Windows/MS Security) and VPN if applicable. </p>",sfhowes,False,0,0
1617593,1430762,2023-11-12T11:33:29Z,2023-11-12T11:33:29Z,"<p>I think in the meantime Table View is the only option.  Cards View is still under development, and new features will be added over the coming year, e.g. the latest 120beta has a third row where additional info could be displayed. </p><p><a href=""https://bugzilla.mozilla.org/show_bug.cgi?id=1860631"" rel=""nofollow"">https://bugzilla.mozilla.org/show_bug.cgi?id=1860631</a> </p>",sfhowes,False,1,0
1617599,1430790,2023-11-12T12:19:39Z,2023-11-12T12:19:39Z,"<p>Please provide more information. When installed, Thunderbird puts an icon on desktop so the software may be readily invoked, so I don't understand what you are asking. Thank you. </p>",davidsk,False,0,0
1617604,1430790,2023-11-12T12:42:38Z,2023-11-12T15:00:36Z,"<p>Hello David, thanks for your reply. </p><p>I don't want the Icon of thunderbird on my desktop, i prefer it in my taskbar. So i delete the icon on the desktop. But, the icon reappear, i don't know how and when. Maybe when thunderbird update, when the system start ? i'm not sure. This is the only software who do that </p><p>i could create a task to delete it at every start, but that should be ugly :p i prefer another solution, if it exist </p><p>it's not a big deal, just annoying </p><p>I'm on windows 11 </p><p>Laurent </p>",laucastell,False,0,0
1617620,1430790,2023-11-12T15:16:06Z,2023-11-12T15:16:06Z,"<p>If you disable auto updates and download and run the new versions' installers manually, there is a checkbox in the Advanced setup to create a desktop icon. </p>",sfhowes,False,1,0
1617624,1430801,2023-11-12T15:32:55Z,2023-11-12T15:32:55Z,"<p>It is possible to have multiple profiles, with each one having a set of accounts, e.g. gmail accounts, work accounts etc.  The Profile Switcher add-on simplifies the management. </p><p>If you wanted to aggregate accounts to, e.g. show all gmail Inboxes in a common folder, a Saved Search is available from File/New.  Unified Folders is a special case of saved search. </p><p>One simple way to apply some organization is to order the accounts in the Folder Pane by rearranging them by drag and drop in Account Settings.  Less important accounts can be collapsed to a single line in the Folder Pane. </p>",sfhowes,False,0,0
1617626,1430800,2023-11-12T15:41:29Z,2023-11-12T15:41:29Z,"<p>I don't have any issues with bold, italic or underline.  Does the same thing happen in <a href=""http://kb.mozillazine.org/Safe_Mode"" rel=""nofollow"">safe/troubleshoot mode</a> (hold Shift when launching TB)? </p>",sfhowes,False,0,0
1617628,1430790,2023-11-12T15:51:13Z,2023-11-14T11:14:50Z,"<p>Done, i will come back to tell you if it worked </p><p>thanks for the idea </p><p>Edit: It worked :) Thanx ! </p><p>Edit 2: Finally nop... didn't worked </p>",laucastell,False,0,0
