id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1419707,2023-07-30T01:10:30Z,2023-07-30T01:10:30Z,en-US,thunderbird,Thunderbird (115.0.1) not completing SMTP protocol fails to send Quit after 250 Ok from server,False,,,False,,,troubleshooting,fix-problems;gmail;troubleshootingdetailsmissing;cannotsendemails;,smf.forum1,"<p>I have just upgraded to Thunderbird 115.0.1 and e-mail are not being sent. On investigation Thunderbird is not sending 'Quit' after receiving the '250 Ok' from the SMTP server. Thunderbird thinks the exchange is complete but the socket is still open and the SMTP server is hanging waiting for the 'Quit' response.  I have turned on the SMTP debug in Thunderbird and I have captured a typical interaction: </p><p>Trying to load /usr/lib/thunderbird/libotr.so OTRLib.sys.mjs:65:11 Successfully loaded OTR library /usr/lib/thunderbird/libotr.so OTRLib.sys.mjs:73:13 mailnews.smtp: Sending message &lt;<a href=""mailto:b0371ddc-d1f6-ed22-41b3-42277ac627eb@ntlworld.com"" rel=""nofollow"">b0371ddc-d1f6-ed22-41b3-42277ac627eb@ntlworld.com</a>&gt; SmtpService.jsm:88:18 mailnews.smtp: Connecting to smtp://eric:25 SmtpClient.jsm:123:19 mailnews.smtp: Connected SmtpClient.jsm:387:17 mailnews.smtp: S: 220 Eric SMTP Server Ready </p><p>SmtpClient.jsm:416:17 mailnews.smtp: C: EHLO [192.168.0.2] SmtpClient.jsm:591:19 mailnews.smtp: S: 250-Eric offers TWO extensions: </p><p>250-SIZE 512000000 </p><p>250 HELP </p><p>SmtpClient.jsm:416:17 mailnews.smtp: Possible auth methods: SmtpClient.jsm:878:17 mailnews.smtp: C: MAIL FROM:&lt;<a href=""mailto:me_name@ntlworld.com"" rel=""nofollow"">me_name@ntlworld.com</a>&gt; SIZE=2939 SmtpClient.jsm:591:19 mailnews.smtp: S: 250 OK </p><p>SmtpClient.jsm:416:17 mailnews.smtp: MAIL FROM successful, proceeding with 1 recipients SmtpClient.jsm:1135:17 mailnews.smtp: Adding recipient... SmtpClient.jsm:1140:17 mailnews.smtp: C: RCPT TO:&lt;<a href=""mailto:me.m.name.SF@gmail.com"" rel=""nofollow"">me.m.name.SF@gmail.com</a>&gt; SmtpClient.jsm:591:19 mailnews.smtp: S: 250 OK </p><p>SmtpClient.jsm:416:17 mailnews.smtp: RCPT TO done, proceeding with payload SmtpClient.jsm:1200:19 mailnews.smtp: C: DATA SmtpClient.jsm:591:19 mailnews.smtp: S: 354 End data with &lt;CR&gt;&lt;LF&gt;.&lt;CR&gt;&lt;LF&gt; </p><p>SmtpClient.jsm:416:17 mailnews.smtp: Sending 2939 bytes of payload SmtpClient.jsm:559:17 mailnews.smtp: S: 250 OK </p><p>SmtpClient.jsm:416:17 mailnews.smtp: Message sent successfully. SmtpClient.jsm:1259:21 </p><p>Any suggestions has to what is wrong ? Thanks </p>",smf.forum1;,True,False,False,;category:fix-problems;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,0,0,0,,,,,
1419711,2023-07-30T02:26:12Z,2023-08-02T02:01:46Z,en-US,thunderbird,DELETED THUNDERBIRD APP BY MISTAKE - URGENT (please...),True,1594050,davidsk,False,1594481,1593885;1594019;1594050;1594089;1594103;1594253;1594335;1594481;,installation-and-updates,download-and-install_1;macos;migration;,gfinley,"<p>I use a MacBook Pro v. 10.15.7 (Catalina), and I live in the UK. I am going to upgrade my old MacBook Pro to a MB Air, and my Time Machine has stopped working.  While researching a solution I found that perhaps there was not enough space on my HD to 'create a snapshot'. So in the process of deleting stuff in order to make space, I found lots of 'duplicates' in the Apps Storage section of the HD, I thought it was safe to delete them as the 'originals' would still be there (same date, same size). I now know I have been very ignorant/stupid (my dog died a few weeks ago and my mental health hasn't been the same since.) However, I was very mistaken and seem to have deleted a lot of my working apps, the most important of which being Thunderbird, which gathered my 4 different email accounts. I'm not sure what version I had last, as it has disappeared, but I'm pretty sure it would be the latest version. My latest download is 68.2.2 (20.11.19). So I tried to reinstall it, but came across this notification 'You have launched an older version of Thunderbird... Create new profile, or Quit.' I googled this but being a not-very-techy senior lady, I can't make sense of what I should do, my main concern being not to lose all my settings, my emails saved in folders, as well as being able to receive and send. I am sure I saw some reference in the past of a library which would contain the emails, but don't know what to do about this notification.  The other problem, of course is that I can't completely rely on Time Machine as my last backup is dated 24.7.23. Thank goodness today is a Sunday as there should be less traffic on my email accounts (I am involved with lots of local activities, including being a community journalist). I would be so grateful if someone could help me navigate this minefield and reinstate my app so it works as closely as it did before. Many thanks in advance for your help and patience. </p>",gfinley;davidsk;,True,False,False,";category:download-and-install;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15;product:thunderbird;solver_id:1100896",8,0,1,,,,,
1419716,2023-07-30T03:58:25Z,2023-07-30T04:27:47Z,en-US,thunderbird,The email address you are sending as must match the email address you used to auth. Please check your SMTP settings. AUP#Out-1500. Please verify that your email address is correct in your account settings and try again.,False,,,False,1593799,1593799;1783184;,other,other;troubleshootingdetailsmissing;,,"<p>Nothing has changed and I've used this config for years, wht can I no longer send mail?! </p>",davidsk;,True,True,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36;product:thunderbird",1,0,2,,,,,
1419717,2023-07-30T04:18:15Z,2023-08-13T22:05:26Z,en-US,thunderbird,Having authentication problem with thunderbird when it tries to get office 365 outlook email.  It says it has a problem but not how to fix it.  I use OAuth2.,False,,,False,1597480,1593852;1594053;1594057;1594094;1594095;1594126;1594272;1597480;,troubleshooting,fix-problems;needsinfo;troubleshootingdetailsmissing;msoauth;pop;,kadak,<p>Having authentication problem with thunderbird when it tries to get office 365 outlook email.  It says it has a problem but not how to fix it.  I use OAuth2. </p>,kadak;davidsk;rtanglao;,True,False,False,";category:fix-problems;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36;product:thunderbird",8,0,2,,,,,
1419719,2023-07-30T04:35:30Z,2023-07-30T15:22:40Z,en-US,thunderbird,Attachments not showing on top of other windows,False,,,False,1593947,1593835;1593947;,settings,customize;windows10;troubleshootingdetailsmissing;,manmachine78,"<p>Up until recently when I clicked on an attached image, whether in a message I'm composing or one I've received, the image would open and immediately be visible on the screen. For some reason now when I click on the image (.jpg, .png, etc) it opens to the taskbar but I have to click on it to see it. </p><p>Does anyone know what might be causing this? For whatever reason it doesn't happen with other files types, such as .xls or .pdf. Those still open on top of TB. Only images that open with Photos (I'm using Windows 10) stay behind TB. I'm not seeing anything in the settings (either for Photos or TB) that would determine which window shows on top. Anyway suggestions would be greatly appreciated. Thank you! </p>",manmachine78;Toad-Hall;,True,False,False,;category:customize;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,2,0,0,,,,,
1419721,2023-07-30T06:46:08Z,2023-08-13T21:52:04Z,en-US,thunderbird,Messages will not open after clicking them in Win-10 notification area.,False,,,False,1597477,1597477;,other,other;windows10;notathunderbirdproblem;,gks8mail+firefox,"<p>Greetings, </p><p>New incoming message alerts show up in the Win-10’s notification area, as usual, &amp; as expected.  But clicking on the message notification clears the message from the notification area instead of opening the message in Thunderbird (as it used to), ever since updating to v115.0.1 (64-bit). </p><p>Thanks, Greg </p>",gks8mail+firefox;rtanglao;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,1,0,1,,,,,
1419725,2023-07-30T08:02:07Z,2023-07-30T09:05:40Z,en-US,thunderbird,need to add email in thunderbird,False,,,False,1593848,1593848;,other,other;troubleshootingdetailsmissing;probablynotathunderbirdproblem;,124,<p>need to add email in thunderbird </p>,124;davidsk;,True,False,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36;product:thunderbird",1,0,0,,,,,
1419727,2023-07-30T08:20:23Z,2023-07-30T09:06:13Z,en-US,thunderbird,Need to add new email in thunderbird,False,,,False,1593849,1593849;,other,other;probablynotathunderbirdproblem;,124,<p>Beed new account in thunderbird </p>,124;davidsk;,True,True,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36;product:thunderbird",1,0,0,,,,,
1419736,2023-07-30T10:48:12Z,2023-07-30T11:05:13Z,en-US,thunderbird,Thunderbird Emails,False,,,False,1593867,1593867;1782806;,installation-and-updates,download-and-install_1;migration;notathunderbirdproblem;,,<p>I had Thunderbird on my old laptop which I just replaced. I need the Thunderbird emails moved to this new laptop. </p>,davidsk;,True,True,False,";category:download-and-install;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.188;product:thunderbird",1,0,0,,,,,
1419737,2023-07-30T10:50:10Z,2023-07-31T09:06:42Z,it,thunderbird,allegati non spediti,False,,,False,1594100,1594081;1594091;1594100;,other,other;,pierdomenicop67,"<p>buona sera,  quando eseguo il comando ""inoltra"" per un mail che contiene un allegato, l'allegato non viene inoltrato </p>",pierdomenicop67;@next;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,3,0,0,,,,,
1419740,2023-07-30T12:15:17Z,2023-07-30T12:46:25Z,en-US,thunderbird,Email,False,,,False,1593881,1593881;,other,other;troubleshootingdetailsmissing;,yobets,<p>Thunderbird not working. Not receiving emails. </p>,yobets;christ1;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;product:thunderbird,1,0,0,,,,,
