id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1402457,2023-01-17T01:39:34Z,2023-01-17T09:14:29Z,en-US,thunderbird,"I am getting this message when opening Thunderbird: 'Banned by policy' and then I am asked to give my password, which I do but the message just comes up again.",False,,,False,1560055,1560055;,privacy-and-security,privacy-and-security_1;,ole21,"<p>I am getting this message when opening Thunderbird: 'Banned by policy' and then I am asked to give my password, which I do but the message just comes up again. </p>",ole21;davidsk;,True,False,False,;category:privacy-and-security;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0;product:thunderbird,1,0,0,,,,,
1402464,2023-01-17T04:20:10Z,2023-01-17T04:20:10Z,en-US,thunderbird,Attachments not showing in Sent mail,False,,,False,,,other,other;,granzombi,"<p>When I send an email with an attachment for some reason now it doesnt show up in my Sent box. All other emails do. It's important for me to have a record of all sent attachments because they are often invoices or critical forms. Thunderbird 102.6.1 (64-bit), running on an older Mac OS 10.13.6. This was not a problem in the past. Is there something I can do in settings to correct this? </p>",granzombi;,True,False,False,";category:other;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36;product:thunderbird",0,0,2,,,,,
1402470,2023-01-17T05:43:20Z,2023-01-17T16:49:23Z,en-US,thunderbird,Customize From Address... does not work,False,,,False,1560152,1560045;1560116;1560143;1560152;,settings,customize;,apeleg,"<p>The the email composition page of TB, in the FROM field there is an option to ""Customize From Address..."" When I use that field and enter a customized FROM address, the receiver of the email still receive the email as if it was sent from the default address instead of the address I enter. Why is that please? </p>",apeleg;davidsk;MattAuSupport;,True,False,False,;category:customize;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0;product:thunderbird,4,0,1,,,,,
1402472,2023-01-17T05:44:48Z,2023-01-17T07:37:56Z,en-US,thunderbird,Set up Existing email address,False,,,False,1560044,1560044;,installation-and-updates,download-and-install_1;,osvkadasevci,"<p>Dear, </p><p>My name is Vojislav. I use a new PC. I tried Set Up an Existing Email address, but without success. I have a manual from our higher education staff, but I cannot set up my account, still. May I ask for support, please? Maybe it will be better if you connect online to my PC for set up. Thank you in advance, Sincerely, Vojislav B OS Vuk Karadzic Adasevci/Elementary school Vuk Karadzic Adasevci. </p>",osvkadasevci;davidsk;,True,False,False,";category:download-and-install;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.55;product:thunderbird",1,0,0,,,,,
1402474,2023-01-17T06:19:33Z,2023-01-17T06:19:33Z,en-US,thunderbird,Yahoo E-mail,False,,,False,,,other,other;,Brucecranford,"<p>I have linked Thunderbird to Yahoo e-mail.  Whenever I access Yahoo e-mail it downloads all the yahoo e-mail into Thunderbird each time, and may or may not change the sorting, depending on something. How can I set up Thinderbird to just download the new yahoo e-mail. I am using the latest version of Windows 10 and Thunderbird 64 bit software.  When I get my AOL e-mail I have no problems with it. Thanks </p>",Brucecranford;,True,False,False,;category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0;product:thunderbird,0,0,0,,,,,
1402478,2023-01-17T07:18:04Z,2023-01-17T22:03:37Z,cs,thunderbird,Mozilla Thunderbird showing only source code or something like this but not the email itself,False,,,False,1560227,1560079;1560227;1728167;,other,other;,,"<p>Hello to everyone, (Dotaz v Českém jazyku je níže) </p><p>I have problem in my Thunderbird with emails. in one computer email looking fine. Everything is in place and working.  But in my second pc (its absolutly same PCs, with same Windows 10, compnents and etc.) </p><p>First screenshot is email in first PC Thunderbird. As you can see everything looking like normal email. Second screenshot is from second PC Thunderbird, where is bunch of links and seems like source code or encryption of email.  </p><p>Can somebody help me solve this to see normal emails please? </p><p>Thank you very much. </p><p>And sorry for my bad english. </p> <hr> Czech Language ----- <p>Hezký den, jak můžete vidět Thunderbird mi na obou počítačích zobrazuje jinak emaily.  První screenshot je z prvního pc, ve kterém všechno funguje normálně. Druhý screenshot je z druhého pc, kde se ukazuje něco jako zdrojový kód nebo encryptovaný email. Může mi prosím někdo poradit jak toto změnit na spravné nastavení.  (Počítače jsou oba uplně stejné, bez jediné změny.. Stejné Windows, stejné komponenty atd.) </p><p><br> Děkuji moc. </p>",poljos-moz;Ansamb;,True,True,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 OPR/93.0.0.0;product:thunderbird",2,0,0,,,,,
1402483,2023-01-17T07:33:47Z,2023-01-17T12:41:35Z,en-US,thunderbird,Threads,True,1560057,davidsk,False,1560100,1560057;1560090;1560100;1727287;,other,other;,,"<p>Hello, I have the thread view off but it still groups email replies together and I have to expand each one. It also prevents emails from really being sorted by date as it will force emails from replies together under the oldest. How do I just show my emails individually as they arrived, not tied to any other email where I have to expand the original email? Especially when responses are from different people and it groups them under 1 name. Having threads turned off should have stopped them from grouping like that as it does in other email platforms. Thank you </p>",davidsk;,True,True,False,";category:other;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36;product:thunderbird;solver_id:5027102",2,0,1,,,,,
1402489,2023-01-17T08:05:02Z,2023-01-17T08:39:51Z,en-US,thunderbird,Email server passwords,False,,,False,1560052,1560049;1560052;,privacy-and-security,privacy-and-security_1;,douggd,"<p>I am going to migrate my TB from POP3 to IMAP.  When I look at my account settings in TB, I have two POP3 accounts, and one SMTP account - all for my email provider.  Each of these accounts has a password (all the same) that look like they have been generated by ""machine"".  Not sure where they came from, but they are there. I do not use these passwords to access my email on my desktop on a day-to-day basis, so I am not sure what they are for.  TB does not ask me for a password when I start the app. </p><p>When I set up my IMAP account (using the ""File/New/Existing Email Account"" feature) I will have to configure the IMAP account manually - no issue with this - I have the IMAP and SMTP account settings from my email provider.  However, when configuring the IMAP and SMTP accounts manually (may not have to do the SMTP account, since it already exists), it asks to create a password.  This is what I am not sure about - is it the same password within TB for the POP3 and SMTP accounts described above, or is it a separate password that has to be generated?  Does it make any difference what password I use?   Thanks, Doug </p>",douggd;davidsk;,True,False,False,";category:privacy-and-security;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36;product:thunderbird",2,0,0,,,,,
1402493,2023-01-17T08:30:56Z,2023-02-03T09:04:26Z,en-US,thunderbird,Exchange & gmail probs with upgrade to thunderbird 102.7.0,False,,,False,1563666,1560078;1560158;1560159;1563666;,other,other;,john864,"<p>I just upgraded to 102.7.0 and now my work email connections to 2 different Office365 exchange servers will  not authenticate, and neither will my gmail connection. All worked fine before the upgrade. All work on older versions on other computers. </p>",john864;MattAuSupport;groucho611;,True,False,False,;category:other;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/109.0;product:thunderbird,4,0,2,,,,,
1402495,2023-01-17T08:42:21Z,2023-01-21T01:37:52Z,en-US,thunderbird,"Google calendar updates rarely in Thunderbird, ""synchronize"" does not help",True,1560860,MattAuSupport,False,1560860,1560590;1560840;1560852;1560860;,calendar,calendar;,clamage45,"<p>Thunderbird 102.6.1, Windows 11 </p><p>Over the last several updates to Tbird (can't say exactly when it started), my Google calendar seldom gets updated, and then seemly only at random times. The ""synchronize calendars"" command has no effect. A week or more can go by with no update, although my computer is always on and connected to the internet. Exiting and restarting Tbrird does not help. Eventually th calendar updates itself, unpredictably. </p><p>When I add an event to the Google calendar in Tbird, it shows up immediately in other instances of the Google calendar, such as on my phone. So we know that Tbird calendar is talking to Google, if only in one direction. </p><p>I didn't see this problem mentioned in any of the help articles. If others have reported this problem in the Community, I didn't find the thread. Any suggestions? </p>",clamage45;MattAuSupport;,True,False,False,;category:calendar;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0;product:thunderbird;solver_id:1138921,4,0,0,,,,,
