id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1835652,1595878,2026-07-31T10:23:30.896861Z,2026-07-31T10:23:30.896871Z,"<p>Hi clearvoic </p><p>It's a know bug introduced in v21 that's already fixed in the code.  </p><p>Beta v22.0b2 was released with the fix for testing. <a href=""https://github.com/thunderbird/thunderbird-android/releases/tag/THUNDERBIRD_22_0b2"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/releases/tag/THUNDERBIRD_22_0b2</a> </p><p>It'll make it's way to to app stores in due course. </p>",platform34,False,1,0
1835655,1595858,2026-07-31T10:33:00.077535Z,2026-07-31T10:35:09.411437Z,"<p>Hi Kuz99 </p><p>You can already select multiple messages and move them to a folder. </p><p>With the applicable account selected (not unified inbox) </p> <ol><li> Long press (or swipe) each email to select it. </li><li> Tap the three dot menu. </li><li> Tap move. </li><li> Select folder. </li></ol> <p>If you don't see move listed in the three dot menu. Navigate to settings &gt; general settings &gt; display &gt; visible message actions Tick Move, then ok. </p>",platform34,False,0,0
1835657,1595859,2026-07-31T10:49:29.408573Z,2026-07-31T10:49:29.408579Z,"<p>Hi Kuz </p><p>The app doesn't have a favourite folders feature. </p><p>You can set folders to appear in the upper section of the destination folder list. </p> <ol><li> Open the account side bar with your account folders listed </li><li> Tap manage folders (botton of the list) </li><li> Tap a folder name </li><li> Tap ""Show in top group"" </li></ol> <p>The folder will then appear higher up the list when selecting a destination folder. </p><p>You can make your favourite folders suggestion on Mozilla connect where community members can vote for the idea. </p><p><a href=""https://connect.mozilla.org/t5/ideas/idb-p/ideas/label-name/thunderbird%20android"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/idb-p/ideas/label-name/thunderbird%20android</a> </p>",platform34,False,0,0
1835661,1595873,2026-07-31T11:20:57.221851Z,2026-07-31T11:20:57.221862Z,"<p>Hi Sten </p><p>Can you create a new bug report on github for this. <a href=""https://github.com/thunderbird/thunderbird-android/issues"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/issues</a> </p><p>You can find instructions <a href=""https://thunderbird.github.io/thunderbird-android/docs/latest/user-guide/troubleshooting/collecting-debug-logs.html"" rel=""nofollow"">here</a> to capture a debug log. </p><p>Resolving notification related issues is a top priority for the TB team at the moment. There's quite a few notification related bug reports, but not one I could identify covering your specific point.  </p><p>The closest conversation I could find about your issue was on the K9-Mail forum. <em>If your unaware, K9-Mail is the code base which Thunderbird for Android builds upon.</em> </p><p><a href=""https://forum.k9mail.app/t/notification-dot/5304/5"" rel=""nofollow"">https://forum.k9mail.app/t/notification-dot/5304/5</a> </p>",platform34,False,0,0
1835662,1595858,2026-07-31T11:25:17.629356Z,2026-07-31T11:25:17.629363Z,<p>I wish it were that simple. It is not. Tapping the three dot menu does not show Move option. Please see attached screenshot.  </p><p>I do not see an option in settings where I can change the actions we see when the three dots are tapped. </p>,kuz99,False,0,0
1835671,1595858,2026-07-31T11:53:20.109704Z,2026-07-31T11:53:20.109712Z,"<p>Are you viewing the message list from an individual account (gmail etc) rather than Unified Inbox. The option is not available from unified inbox. </p> <ol><li> Tap the top left menu button to open the side bar </li><li> Tap the down arrow, right of ""Unified Account"" and pick an account. </li></ol> <p>See screen shots </p>",platform34,False,0,0
1835686,1595895,2026-07-31T12:34:09.118477Z,2026-07-31T12:34:09.118484Z,"<p>Hi Alan </p><p>The bug is known. Both issues have been fixed in the code and a beta version was released for testing. <a href=""https://github.com/thunderbird/thunderbird-android/releases/tag/THUNDERBIRD_22_0b2"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/releases/tag/THUNDERBIRD_22_0b2</a> </p><p>It'll make it's way to app stores in due course. </p>",platform34,False,0,0
1835691,1595858,2026-07-31T12:43:58.961494Z,2026-07-31T12:43:58.961504Z,<p>Got it. Thanks.  </p><p>Move option is available in the unified inbox in the desktop app. It is very convenient. I was looking for that functionality in the Android app. </p>,kuz99,False,0,0
1835698,1595895,2026-07-31T13:05:13.430935Z,2026-07-31T13:05:13.430941Z,<p>Thanks. I will look forward to the update. </p>,awgibbons1947,False,0,0
1835702,1595858,2026-07-31T13:19:36.040559Z,2026-07-31T13:19:36.040571Z,"<p>The feature to move emails within the same account from Unified Inbox has been requested by the community. You can show support by up-voting the idea on Mozilla connect linked below. </p><p><a href=""https://connect.mozilla.org/t5/ideas/android-thunderbird-move-emails-unified-folder/idi-p/93072"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/android-thunderbird-move-emails-unified-folder/idi-p/93072</a> </p>",platform34,False,0,0
