id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1585118,2026-06-02T00:57:24.302082Z,2026-06-02T16:54:19.273703Z,en-US,thunderbird,Default handler for attachment by type,True,1822682,siffemoz,False,1822786,1822682;1822786;,attachments,thunderbird;windows-11;attachments;,Terry.Corbet,"<p>Most file attachments I receive open the correct program by file type.  that does not happen for docx.  Can I establish that default?  If not, I have to save to tile system which will correctly handle the connection, but is not a desirable workflow. </p>",Terry.Corbet;siffemoz;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:140.11 esr;os:Windows 11;solver_id:5794166",2,0,0,,,,Windows 11,140.11 esr,
1585119,2026-06-02T00:58:28.001415Z,2026-06-02T00:58:28.001419Z,en-US,thunderbird,with thunderbird do I lose outlook,False,,,False,,,account-management,thunderbird;windows-10;account-management;,colinjanice,"<p>I need to save all my emails in outlook on my harddrive so that I can change from Imap to POP.  Reason being is that optusmail has taken over some of my folders in Outlook and transferred them into optusmail without my permission.  All my existing emails in outlook are now deemed to be part of optusmail, so the mailbox is always nearly full.  I need to retain my existing email address.  I have been advised to make the Imap/POP changeover to restore my control of my emails in Outlook.  Will installing Thunderbird allow me to avoid all these other actions to achieve email control ? </p>",colinjanice;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:no version install;os:Windows 10",0,0,0,,,,Windows 10,no version install,
1585132,2026-06-02T03:08:30.920061Z,2026-06-02T03:08:30.920066Z,en-US,thunderbird,我要下载这个APP,False,,,True,,,email-and-messaging,windows-7;thunderbird;email-and-messaging;,RXYWZG,<p>我要下载TradeCard Desktop这个关联的APP </p>,RXYWZG;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0;tb_version:e.g., 140.8.0esr,;os:Windows 7",0,0,0,,,,Windows 7,"e.g., 140.8.0esr,",
1585136,2026-06-02T03:49:17.612165Z,2026-06-02T06:35:37.922250Z,en-US,thunderbird,"my thunderbird has been stalling and ""not responding"" for two weeks now",False,,,False,,,performance-and-connectivity,thunderbird;performance-and-connectivity;windows-1011;thunderbird-1500;thunderbird-15001;,maria.bellard,"<p>Hi, For at least two weeks, Thunderbird has been stalling, not responding, and crashing (but not the type that sends a crash report). Every time it begins downloading messages, it stalls. I compacted folders, checked what your forums recommend, and still nothing. I have Thunderbird on a Win10 XPS laptop and a Win11 Dell desktop, new and full of specs. Uninstalled it and reinstalled it. Same. There has to be a bug in the new version, my guess, since it was working perfectly until the latest update. See images from my Win10 laptop right now. Please advice!!! I am at wits' end since I need Thunderbird to do my emailing!!! Or else I will have to find another email handler. </p><p>Maria Elena [edited email from public] @csun.edu </p>",maria.bellard;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:150.0.1;os:Windows 10/11,0,0,1,,,James,Windows 10/11,150.0.1,
1585164,2026-06-02T09:17:09.665050Z,2026-06-03T05:42:50.939686Z,cs,thunderbird,Problém přeposlání emailu s přílohou,False,,,False,1822881,1822752;1822881;,attachments,thunderbird;windows-11;attachments;thunderbird-1510;thunderbird-15101;,pcsinek,"<p>Email je nastavený jako IMAP a stává se, že vyskočí chyba při přeposlání emailu s přílohou :""Poslání zprávy selhalo. Při připojování souboru xxx.dxf nastala chyba. Zkontrolujte zda máte k souboru přístup."" Velikost souboru je 171KB. Kde by mohl být problém? </p><p>Děkuji. </p>",pcsinek;Ansamb;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:150.0) Gecko/20100101 Firefox/150.0;tb_version:151.0.1;os:Windows 11,2,0,0,,,,Windows 11,151.0.1,
1585167,2026-06-02T09:39:23.064296Z,2026-06-02T10:52:30.063068Z,en-US,thunderbird,do not export the emails,False,,,False,1822705,1822705;,extensions,thunderbird;windows-11;extensions;thunderbird-1510;thunderbird-15101;,anarhasanov,"<p>the addon, importexporttools NG is not working </p>",anarhasanov;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0.1;os:Windows 11",1,0,0,,,,Windows 11,151.0.1,
1585169,2026-06-02T10:16:30.391706Z,2026-06-02T10:44:44.114167Z,en-US,thunderbird,request.,True,1822703,davidsk,False,1822703,1822703;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-14401;thunderbird-1440;,jackinandroidon,"<p>I have a request. </p><p>Please make it easier to send feedback to the developers. </p><p>I don’t want to have to log in to the forum every time just to ask someone who might not even be an expert. </p><p>I’m Japanese and don’t speak English, so the English forum is difficult for me to use. </p><p>It’s a hassle to have to post on the forum like this just because I can’t easily send feedback in my local language. </p><p>I have two pieces of feedback I wanted to share this time. </p><p>1. Sometimes when I open Thunderbird, I get an error message saying it can’t load because there are too many accounts. Is this because it’s trying to check them all at once? </p><p>Please have it load them one by one in order. Or, please add an option in the settings to do this. </p><p>2. Messages marked with “Re:” are replies, right? </p><p>Let’s say my account is “Apple.” If I reply from “Apple,” a message marked “Re:” should remain in the “Apple” folder. From the recipient’s perspective, replies to emails from “Apple” should also come from “Apple.” </p><p>However, there were emails where I was recorded as having replied from a different account, even though I don’t recall switching accounts when replying. </p><p>So, from the recipient’s perspective, it looked like the email came from a stranger, and they replied asking me to identify myself. </p><p>While it’s not impossible that I might have changed the address by mistake while half-asleep, I’m reporting that there were instances where I was recorded as replying from a different address even though I don’t remember making a mistake. </p><p>I just want to share a request and a report, so there’s no need to reply. </p><p>Translated with <a href=""http://DeepL.com"" rel=""nofollow"">DeepL.com</a> (free version) </p><p>要望です。 </p><p>開発者にフィードバックを簡単に送れるようにしてください。 </p><p>いちいちフォーラムへログインして、素人かもしれない人に訊きたい訳ではありません。 </p><p>私は日本人で英語が出来ませんので、英語のフォーラムも使いにくいです。 </p><p>簡単にローカル言語でフィードバックが送れないから、こうしてフォーラムで投稿しないといけないのは手間です。 </p><p>今回送りたかったフィードバックは二つです。 </p><p>1、サンダーバードを開くと、アカウントが多いからロード出来ないとかエラーメッセージが出てくることが時々ありますが、一度に確認しようとするからでしょう？ </p><p>一つずつ順番に読み込むようにしてください。 もしくは、設定で、そのように出来るようにしてください。 </p><p>2、Reが付いているものは、返信したものでしょう？ </p><p>アカウントがリンゴだとします。 リンゴから返信したら、リンゴの中にRe付きのものが残るはずです。 相手からしたら、リンゴから来たメールの返信もリンゴから来るはずです。 </p><p>しかし、返信する時にアカウントを変えた覚えがないのに、違うアカウントから返信したことになったメールがありました。 </p><p>なので、相手からしたら、知らない人からメールが来たことになり、誰だか分からないから教えてくださいと返信が来ました。 </p><p>ねぼけて返信時にアドレスを変更した可能性も0ではありませんが、間違えた覚えが無いのに違うアドレスから返信したことになったものがあったことを報告しておきます。 </p><p>リクエストと報告を伝えたいだけなので、返信は不要です。 </p>",jackinandroidon;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:144.0.1 (64 ビット);os:Windows 11;solver_id:7690744",1,0,0,,,,Windows 11,144.0.1 (64 ビット),
1585172,2026-06-02T10:37:14.050580Z,2026-06-02T11:54:15.096928Z,en-US,thunderbird,How to correct Thunderbird date format.,False,,,False,1822725,1822725;,customization,thunderbird;customization;windows-11;thunderbird-140110;thunderbird-14011;,adrian_b_fisher,<p>I have tried all the recommended methods to alter the display of dates in my Thunderbird inbox but cannot alter the format as short.  It is very inconvenient not to see the correct Day number. </p>,adrian_b_fisher;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.0esr (64-bi;os:Windows 11,1,0,0,,,,Windows 11,140.11.0esr (64-bi,
1585174,2026-06-02T10:51:42.881275Z,2026-06-05T11:04:27.845213Z,nl,thunderbird,How to get text in emails coloured?,False,,,False,1823333,1823164;1823181;1823318;1823320;1823327;1823333;,customization,thunderbird;customization;thunderbird-14011;thunderbird-140111;,fplantinga,"<p>I have Thunderbird on my Zorin-18 OS. Also Betterbird installed, as it has some more features in it. In Windows I easily can choose to colour my text messages, but not in Zorin (Thunderbird as well as Betterbird). What can I do to solve this problem? Choosing in settings does not help: texts stay black..... </p>",fplantinga;Mozilla-assistent;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:140.11.1esr;os:Linux Zorin-18",6,1,2,,,,Linux Zorin-18,140.11.1esr,
1585179,2026-06-02T11:54:18.195493Z,2026-06-02T11:54:18.195501Z,en-US,thunderbird,"""Sending Message"" progress box never closes",False,,,False,,,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1510;thunderbird-15101;,stephenatkins7215,"<p>I'm trying to set up Thunderbird to send messages via Google Mail. </p><p>When I send a message, it reaches Google (it's in the Google ""Sent"" folder), and is successfully forwarded on to the recipient.   However, the Thunderbird ""Sending Message"" progress box never closes and only disappears when I press cancel.   It is, I assume, waiting for an acknowledgement from Google that never comes.   But how do I fix this?   The messages are being sent but I have no way of knowing without logging on to GMail to see if it's in the sent folder. </p>",stephenatkins7215;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0.1 (64-bit);os:Windows 11",0,0,0,,,,Windows 11,151.0.1 (64-bit),
