id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1795252,1561444,2026-01-21T15:25:38.317623Z,2026-01-21T15:25:38.317631Z,"<p>Hi Mark </p><p>You can vote for the feature on Mozilla Connect.   The team take the communities ideas into consideration when planning their roadmap and priorities. </p><p><a href=""https://connect.mozilla.org/t5/ideas/ability-to-print-email-messages/idi-p/71885"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/ability-to-print-email-messages/idi-p/71885</a> </p>",platform34,False,0,0
1795303,1561482,2026-01-21T18:39:54.612872Z,2026-01-21T18:39:54.612879Z,<p>Moving this topic to the Thunderbird for Android support channel. </p>,christ1,False,0,0
1795419,1561482,2026-01-22T03:42:11.004908Z,2026-01-22T03:42:11.004916Z,"<p>There's no setting within the app that disables opening links. </p><p>Within android's default app settings, do you have an app selected as the default browser? Try setting one if unassigned. </p><p>What browser are you using? Can you try installing another one to see if the issue persists. </p>",platform34,False,0,0
1795687,1561482,2026-01-23T00:34:20.405543Z,2026-01-23T00:34:20.405550Z,<p>Where is that setting.. I looked all over </p>,ksmith29,False,0,0
1795691,1561482,2026-01-23T00:50:06.278389Z,2026-01-23T00:50:06.278397Z,<p>The location can vary based on phone manufacturer and Android version. </p><p>Typically it's in Android settings &gt; apps &gt; default apps </p>,platform34,False,0,0
1795857,1561482,2026-01-23T18:00:11.243115Z,2026-01-23T18:00:11.243134Z,<p>I can't find the serting to set default browser </p>,ksmith29,False,0,0
1795859,1561482,2026-01-23T18:01:29.138829Z,2026-01-23T18:01:29.138837Z,<p>There is no app under settings </p>,ksmith29,False,0,0
1796469,1561482,2026-01-26T23:48:46.382268Z,2026-01-26T23:48:46.382276Z,<p>Hopefully the attached will help Should I move to a different search engine </p>,ksmith29,False,0,0
1796470,1561482,2026-01-26T23:52:31.641865Z,2026-01-26T23:52:31.641871Z,"<p>Firefox for desktop Windows, macOS, Linux and mobile versions for iOS/iPadOS and Android is a web browser and not a search engine. Mozilla the makers of the Firefox web browsers does not have a search engine of their own. </p><p><a href=""https://support.mozilla.org/en-US/kb/make-firefox-default-browser-android"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/make-firefox-default-browser-android</a> </p>",James,False,0,0
1796479,1561482,2026-01-27T00:45:23.588180Z,2026-01-27T00:45:23.588186Z,<p>What does this have to do with Firefox email app on my android phone </p>,ksmith29,False,0,0
1796496,1561482,2026-01-27T02:08:39.324976Z,2026-01-27T02:26:59.012594Z,"<p>Hi Kevin </p><p>Have a look at the below link. <a href=""https://www.technipages.com/how-to-change-the-default-browser-on-android/"" rel=""nofollow"">https://www.technipages.com/how-to-change-the-default-browser-on-android/</a> </p><p>I  notice the email in your screenshot looks to be plaintext. Do you have the same issue with links on other HTML emails? </p>",platform34,False,0,0
1796511,1561482,2026-01-27T07:14:03.959706Z,2026-01-27T07:14:03.959714Z,"<p>I just spotted / caught on that your screen shot is showing the email compose screen, not a recieved email. URL links on the compose screen are <strong>not</strong> clickable. Once the email is sent, contained URL's will be clickable. It looks like you were sending the email to yourself. Have you tested the links after recieving the mail. </p><p>Are links on other recieved emails working? </p><p>The default browser is likely irrelevant. It was suggested on the (mis)understanding that URL's were not working on any emails. [""<em>I am not getting the url links in my emails</em>""] </p>",platform34,False,0,0
1796605,1561482,2026-01-27T17:45:10.494106Z,2026-01-27T17:45:10.494115Z,<p>The attached procedure looks promising  If there was a tools setting I can't find it </p>,ksmith29,False,0,0
1796632,1561482,2026-01-27T18:39:38.700800Z,2026-01-27T18:39:38.700809Z,"<p>The description in your screenshot is likely referencing Thunderbird Desktop on the PC rather than the mobile app! </p><p>The setting that changes the format of sent mails (HTML or plain text) from Thunderbird Android is found at ... Setting &gt; Account &gt; Sending Mail &gt;  Message Format </p> <ul><li> Plain Text (remove images and formatting) </li><li> HTML (keep images and formatting) </li><li> Automatic </li></ul> <p>It doesn't matter which of these is assigned, emails containing links will still be clickable by the recipient. </p><p>Can you please clarify what issue your experiencing, expectation or goal your trying to achieve. Again, are links working in standard HTML emails you recieve? </p>",platform34,False,0,0
1796648,1561482,2026-01-27T19:39:33.315236Z,2026-01-27T19:39:33.315243Z,<p>Can you help me find the setting option on the Firebird app on my Samsung(Android) phone I believe I can resolve this problem. </p>,ksmith29,False,0,0
1796652,1561482,2026-01-27T20:14:31.709333Z,2026-01-27T20:14:31.709340Z,"<p>Firebird???, did you mean Thunderbird. I've already detailed where the Html/plain text setting is found in the Thunderbird Android app. If not this, what setting option are you looking for and to do what? </p><p>Your not being forthcoming with answers to my questions. Without an understanding of your issue, support will be limited. </p>",platform34,False,0,0
1796653,1561482,2026-01-27T20:16:24.674126Z,2026-01-27T20:16:24.674129Z,<p>Sorry yes Thunderbird </p>,ksmith29,False,0,0
1796754,1561482,2026-01-28T03:57:41.069288Z,2026-01-28T03:57:41.069295Z,<p>OK.  I uninstalled Thunderbird from my Phone.  Restarted it Installed the Thunderbird APP Export accounts to Thunderbird Mobile </p><p>Scan QR code with Thunderbird on your mobile device </p><pre>   Open Thunderbird on your mobile device    Go to settings    Select Import settings    Tap Scan QR code and hold your phone over this code </pre> <p>Everything transferred over to my Thunderbird Phone APP When I open the Unified Inbox only the emails from my inbox appears The URL Links appear and I can open them Not sure why I had to spend all this time and confusion trying to fix this.  My 12 year old fixed it in 15 minutes ! Hope no one else has to endure this pain just to get a simple problem Fixed. </p>,ksmith29,False,0,0
