id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1586747,2026-06-11T00:42:49.894021Z,2026-06-12T04:24:41.302929Z,en-US,thunderbird,Can I configure Thunderbird to reply from the To: address by detault?,False,,,False,1824840,1824576;1824705;1824830;1824840;,send-and-receive-email,linux;thunderbird;send-and-receive-email;thunderbird-140110;thunderbird-14011;,Fox.rs9z,"<p>My email provider provides ""<strong>Disposable Email Addresses</strong>"" - aliases which still direct mail to my inbox but don't expose my primary email to any web sites etc. I provide them to. It's very handy for registering for mailing lists, product vendors etc. since if one gets leaked, it's no big deal. I can drop the email again, but at least I know who was responsible for leaking it (I still get spam to my old Myspace account). My problem is that I'll occasionally have a need to reply such an email, and by default my From: address is my primary email address, not the one in the To: header. This is confusing to the recipient (since it's from some unknown email) and also exposes my email unintentionally. Is there any way to configure Thunderbird to always reply using the To: address? If there are multiple To: or CC: addresses, it could perhaps be specified with a wildcard matching any of my aliases. I can do it with Identities, I know, but I have to set that up before replying and I frequently forget. </p>",Fox.rs9z;wxie2016;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0;tb_version:140.11.0esr;os:Linux,4,0,0,,,,Linux,140.11.0esr
1586751,2026-06-11T00:59:32.747227Z,2026-06-11T06:15:14.416212Z,en-US,thunderbird,How can I receive emails on my ipad,False,,,False,1824606,1824587;1824606;,email-and-messaging,thunderbird;windows-11;email-and-messaging;thunderbird-1500;,marieh1,<p>how can I receive messages on my ipad </p>,marieh1;wxie2016;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0;tb_version:150;os:Windows 11",2,1,1,,,,Windows 11,150
1586758,2026-06-11T01:10:34.204477Z,2026-06-11T01:10:34.204483Z,en-US,thunderbird,https://www.facebook.com/matthew.shannon.amos_https://youtu.be/NrhjOuGE7HA?si=ifCdCBvNuNaXZcbh,False,,,True,,,installation-and-updates,thunderbird;windows-11;installation-and-updates;,bbrainwizzard.nb,"<p><a href=""https://www.facebook.com/matthew.shannon.amos_https://youtu.be/NrhjOuGE7HA?si=ifCdCBvNuNaXZcbh"" rel=""nofollow"">https://www.facebook.com/matthew.shannon.amos_https://youtu.be/NrhjOuGE7HA?si=ifCdCBvNuNaXZcbh</a><a href=""https://www.facebook.com/matthew.shannon.amos_https://youtu.be/NrhjOuGE7HA?si=ifCdCBvNuNaXZcbh"" rel=""nofollow"">https://www.facebook.com/matthew.shannon.amos_https://youtu.be/NrhjOuGE7HA?si=ifCdCBvNuNaXZcbh</a> </p>",bbrainwizzard.nb;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:https://www.facebo;os:Windows 11,0,0,0,,,,Windows 11,https://www.facebo
1586759,2026-06-11T01:11:06.110650Z,2026-06-29T07:27:47.549040Z,en-US,thunderbird,"Mail will auto delete,",True,1824597,rednoise,False,1828940,1824585;1824593;1824597;1828940;,send-and-receive-email,thunderbird;needsinfo;windows-10;send-and-receive-email;thunderbird-14011;thunderbird-140111;,jenny11,<p>My mail will auto Delete despite all the setting is correct. Please advise </p>,jenny11;rednoise;,False,False,False,";solver_id:7622113;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36;tb_version:140.11.1esr (64-bi;os:Windows 10",4,0,0,,,,Windows 10,140.11.1esr (64-bi
1586760,2026-06-11T01:13:24.664406Z,2026-06-29T07:31:57.782151Z,en-US,thunderbird,MAIL IN FOLDER,True,1824596,rednoise,False,1828941,1824580;1824594;1824596;1828941;,send-and-receive-email,thunderbird;needsinfo;windows-10;send-and-receive-email;thunderbird-14011;thunderbird-140111;,jenny11,<p>My desktop mail do have sub-folder. But I unable to read these new email when using my handphone (as handphone do not have folder) </p>,jenny11;rednoise;,False,False,False,";solver_id:7622113;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36;tb_version:140.11.1esr (64-bi;os:Windows 10",4,0,0,,,,Windows 10,140.11.1esr (64-bi
1586778,2026-06-11T04:12:10.362520Z,2026-06-11T04:12:10.362528Z,en-US,thunderbird,How to send & print from LibreOfficeDraw directly or through email,False,,,True,,,email-and-messaging,linux;thunderbird;email-and-messaging;,patsfan1951,"<p>I made some pictures with text that I'm trying to print. My computer refuses to print directly from it. I have to send it in an email, open it up on my iphone then print from my iphone. I can't seem to copy or screenshot the whole picture with the text from LibreOfficeDraw to send to my email. Please Help </p>",patsfan1951;,False,False,False,;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:I Don't Know;os:Linux,0,0,0,,,,Linux,I Don't Know
1586783,2026-06-11T04:35:27.796695Z,2026-06-11T12:34:57.045201Z,en-US,thunderbird,"In Thunderbird a password for an email account was deleted, but how is a new one then applied to a mail account? I only get error login messages.",False,,,False,1824700,1824700;,passwords-and-sign-in,thunderbird;mac-os-x-1015;passwords-and-sign-in;thunderbird-14011;thunderbird-140111;,ste7phen,"<p>In Thunderbird a password for an email account was deleted from the password list, but then how is a new password applied to that same mail account? I'm only getting error login messages with no apparent field, or opportunity to enter a new password. I'm concerned starting fresh and deleting the email account itself will delete all my saved emails associated with that account. </p>",ste7phen;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:140.0) Gecko/20100101 Firefox/140.0;tb_version:140.11.1esr;os:Mac OS x 10.15,1,0,1,,,,Mac OS x 10.15,140.11.1esr
1586803,2026-06-11T06:20:04.625398Z,2026-06-13T00:38:03.188050Z,en-US,thunderbird,Thunderbird is not allowing me to send emails via my gmail account.,False,,,False,1825095,1825095;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-14011;thunderbird-140111;,LarryMigoski,<p>When I try to send an email via Thunderbird using my email account it errors out with a smpt error.  I went in and deleted all the passwords (like it said online) to force a screen to pop up.  Then I closed Thunderbird and restarted it with no success. </p>,LarryMigoski;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.1esr;os:Windows 11,1,0,0,,,,Windows 11,140.11.1esr
1586809,2026-06-11T07:13:03.710503Z,2026-06-11T07:13:03.710514Z,fi,thunderbird,address book,False,,,False,,,contacts,thunderbird;windows-11;contacts;thunderbird-1510;thunderbird-15101;,pelander67,"<p>When I installed Mozilla on my new Windows 11 computer, the address book was found but not its groups. How do I solve the problem? </p>",pelander67;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151.0.1 (64-bitt);os:Windows 11;kb_visits_prior:[""/fi/kb/thunderbirdin-tietojen-siirtaminen-toiseen-koneeseen""]",0,0,0,,,,Windows 11,151.0.1 (64-bitt)
1586811,2026-06-11T07:24:37.457832Z,2026-06-12T00:52:56.224616Z,en-US,thunderbird,I don/t get e-mail sent to myself,True,1824798,rednoise,False,1824829,1824798;1824827;1824829;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;,yellbird,<p>When I send e-mail to myself or someone else they and I don't receive it. </p>,yellbird;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:151.0.164bit;os:Windows 11;kb_visits_prior:[""/en-US/kb/cannot-receive-messages""];solver_id:347837",3,0,0,,,,Windows 11,151.0.164bit
