id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version
1575444,2026-04-09T00:17:49.420624Z,2026-04-09T00:17:49.420628Z,en-US,thunderbird,Can this  be use to create Gmail account,False,,,True,,,passwords-and-sign-in,thunderbird;passwords-and-sign-in;,karleebay56,<p>Create new Gmail account which will no be on my device </p>,karleebay56;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",0,0,0,,,,,
1575445,2026-04-09T00:32:42.844165Z,2026-04-11T17:45:56.633223Z,en-US,thunderbird,"Moving from old machine to new machine, missing data.",True,1811269,rbennett22,False,1811269,1810898;1811169;1811234;1811269;,import-and-export-settings,thunderbird;windows-11;import-and-export-settings;,rbennett22,"<p>I downloaded Thunderbird to my new machine, followed instructions to copy the Profile Folder from the old machine and pasted to the new machine.  I didn't get a message asking whether I wanted to replace the data on the new machine.  When I started Thunderbird,  I am not seeing all the data I expected - no address book, only 200+ emails, no sent emails.  What did I do wrong? </p>",rbennett22;siffemoz;Mapenzi;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;os:Windows 11;kb_visits_prior:[""/en-US/kb/moving-thunderbird-data-to-a-new-computer"", ""/en-US/kb/installing-thunderbird-windows""];solver_id:3992743",4,0,0,,,,Windows 11,
1575446,2026-04-09T00:43:05.159332Z,2026-04-09T05:32:50.938637Z,en-US,thunderbird,"How do I find out what happened to my Calendar and Contact List,please?  They both seem to have disappeared.",True,1810871,rednoise,False,1810886,1810871;1810886;,email-and-messaging,thunderbird;windows-10;email-and-messaging;,gregkennelly,"<p>With the most recent upgrade of Thunderbird, my Calendar and Address Book seem to have disappeared.  Icons for these no longer appear on my screen. </p>",gregkennelly;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0 AtContent/94.5.4730.42;os:Windows 10;solver_id:7542663,2,1,5,,,,Windows 10,
1575449,2026-04-09T01:02:23.514025Z,2026-04-09T01:24:13.107614Z,en-US,thunderbird,How do I change my black background back to white?,False,,,False,1810870,1810870;,customization,thunderbird;windows-10;customization;,1ankh,<p>I used to have black letters on a white background.  Now it's just the opposite. </p>,1ankh;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;os:Windows 10;kb_visits_prior:[""/en-US/kb/appearance-panel-layout-message-list-card-view-tab""]",1,0,0,,,,Windows 10,
1575468,2026-04-09T04:45:00.325619Z,2026-04-24T02:55:44.662759Z,en-US,thunderbird,Thunderbird recipient auto-complete is very slow,False,,,False,1813340,1810897;1813333;1813340;,crashing-and-slow-performance,thunderbird;windows-11;crashing-and-slow-performance;,murakami8,"<p>When creating a new email and entering a recipient address, Thunderbird automatically suggests addresses after typing a few characters. However, in my case the auto-complete suggestions take about 10 seconds to appear after I start typing. </p><p>I am using Thunderbird version 149.0.1. My settings under Settings → Composition → Addressing are as follows: </p><p>☑ Local Address Books ☐ LDAP Server ☑ Automatically add outgoing recipients to: Collected Addresses Initial Directory for Address Book: Last Used Directory </p><p>I would like to understand what kind of search Thunderbird performs when auto-completing email addresses. </p><p>Also, if anyone has experienced the same issue, how did you resolve it? </p><p>Any insights or advice would be greatly appreciated. </p>",murakami8;siffemoz;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;tb_version:149.0.1;os:Windows 11",3,0,0,,,,Windows 11,149.0.1
1575479,2026-04-09T06:41:05.799149Z,2026-04-09T16:05:31.982911Z,en-US,thunderbird,files missing,False,,,False,1810971,1810925;1810966;1810971;,send-and-receive-email,thunderbird;needsinfo;windows-11;send-and-receive-email;firefox-1490;firefox-14902;,sandra16,<p>Things have suddenly disappeared.  My sent file is gone and I have searched and can't find it.  Tonight I went to send an email and the tab for doing that is also missing.  I tried uninstalling and reinstalling with no success.   What's wrong and how do I fix it? </p>,sandra16;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;ff_version:149.0.2;os:Windows 11,3,0,0,,,,Windows 11,
1575482,2026-04-09T07:09:54.389269Z,2026-04-09T16:20:16.892329Z,en-US,thunderbird,How do I link Thunderbird with Gmail.com,False,,,False,1810975,1810975;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;,mareeannpeterson416,"<p>I would like to link my Thunderbird Email to <a href=""http://Gmail.com"" rel=""nofollow"">Gmail.com</a> </p>",mareeannpeterson416;Toad-Hall;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0;os:Windows 10",1,0,0,,,,Windows 10,
1575496,2026-04-09T09:41:59.101834Z,2026-04-10T03:55:36.753970Z,en-US,thunderbird,"meine anmeldung auf dem server ist fehlgeschlagen evt. konfiguration,benutzername oder passwort nicht korrekt.Passwort und mailadresse sind korrekt.wie überprüfe ich die konfiguration?",False,,,False,1811038,1811038;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;,creichert250,<p><strong>bold text</strong> </p>,creichert250;siffemoz;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36;os:Windows 11",1,0,0,,,,Windows 11,
1575501,2026-04-09T10:32:19.312973Z,2026-04-10T15:26:47.369145Z,en-US,thunderbird,Thunderbird increases the size of email message,True,1810940,Yu5tiqX9og,False,1810989,1810931;1810940;1810989;,attachments,thunderbird;windows-11;attachments;,baranowski3,"<p>Knowing that an email message should be kept below the size of 25MB, I was trying to make my attachments smaller than that. Yet when I was sending a message with no text and 1 attachment the size of 21.5MB, I got a warning that I was trying to send a message the size of 29.4MB. Where does this come from? </p>",baranowski3;davidsk;Yu5tiqX9og;sfhowes;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;os:Windows 11;solver_id:3861369,3,0,0,,,,Windows 11,
1575506,2026-04-09T11:00:36.218763Z,2026-04-09T11:00:36.218769Z,en-US,thunderbird,アーカイブフォルダのアイコン切替,False,,,False,,,customization,thunderbird;customization;windows-11;,mocoe315,<p>アーカイブしたメールの保存先のフォルダーを切り替えました。 新フォルダーと旧フォルダーのどちらも，アイコンがボックス型となっております。 旧フォルダーは通常のフォルダーアイコンに戻したいです。 どうすればいいでしょうか。 </p><p>なお，GmailからIMAPで同期しています。 </p><p>I’ve changed the folder where archived emails are saved. Both the new folder and the old folder now have box-shaped icons. I’d like to revert the old folder to the standard folder icon. How can I do that? </p><p>Note: I’m syncing via IMAP from Gmail. </p>,mocoe315;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;os:Windows 11",0,0,0,,,,Windows 11,
