id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1598199,2026-08-14T00:02:28.830109Z,2026-08-14T05:03:36.777640Z,en-US,thunderbird,"the ""recent destinations"" list has shortened. I move incoming messages into other folders more often than this feature now allows, making more work for me to find that folder manually.",False,,,False,1839158,1839124;1839128;1839153;1839158;,email-and-messaging,thunderbird;windows-11;email-and-messaging;,kanbolay11,<p>Put the list of recent destinations back the way it was!!! Thank you! </p>,kanbolay11;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0;tb_version:??  do not know;os:Windows 11;kb_visits_prior:[""/en-US/kb/keyboard-shortcuts-thunderbird"", ""/en-US/kb/archived-messages""];sanitized_product_version:",4,0,0,,,,Windows 11,??  do not know,
1598204,2026-08-14T01:41:47.311792Z,2026-08-14T11:26:32.634526Z,en-US,thunderbird,Easy way to edit subject on received email,False,,,False,1839228,1839123;1839129;1839152;1839228;,email-and-messaging,thunderbird;email-and-messaging;thunderbird-1530;thunderbird-15303;,hornetster,"<p>As above, is there any EASY way to edit the Subject line on a received email. These days, most accounts are via email, and currently if I receive a bill for payment, I have to add an XNote or something similar, to note that I have paid, which means that you then have to open that email, to see it... Would be SO much easier, if I could just add a note to the subject line. Realise that you can (laboriously) go through the actual mail files and edit/create a script to do this, but before I go through the process, was thinking there must be an easier way?? </p><p>Thanks, </p>",hornetster;rednoise;mozilla98;,False,False,False,";useragent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36;tb_version:153.0.3 (64-bit);os:Linux Tumbleweed;sanitized_product_version:153.0.3",4,0,0,,,,Linux Tumbleweed,153.0.3 (64-bit),
1598226,2026-08-14T05:46:29.378325Z,2026-08-14T11:40:08.445767Z,en-US,thunderbird,Danger  associated with preserving Yahoo mails,False,,,False,1839231,1839231;,import-and-export-email,linux;thunderbird;import-and-export-email;thunderbird-14071;thunderbird-1407;,abrogard,"<p>I have been trying to archive my 25 years of Yahoo mail before they delete most of it. I thought I had it done. Now I have had to start again. Did you know that setting Thunderbird to ISAM download all your emails will only get the first 10,000 of any folder with more than that in it? Yes indeed, so it seems. We have to set the yahoo download server to the 'export'  server. prefix the existing name with 'export'. </p> <dl><dd>) </dd></dl> <p>I am locked out of my yahoo accounts now.  And the attempts I made earlier to delete stuff to make room have deleted stuff that never got downloaded/archived because from a folder with more than 10,000. That's how it goes.  Just thought I'd warn anyone who might be as unknowing as I was.  I took advice to the contrary and believed it. </p>",abrogard;davidsk;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:140.7.1;os:Linux;sanitized_product_version:140.7.1,1,0,0,,,,Linux,140.7.1,
1598228,2026-08-14T06:03:40.650094Z,2026-08-14T06:04:41.073101Z,en-US,thunderbird,"Bitte um kostenfreie Emailadresse von Thunderbird, wo meine Yahoo Emails geladen wurden. Vielen Dank",False,,,False,1839165,1839165;,undefined,thunderbird;needsinfo;undefined;,mgtyhd88jt,"<p>Guten Tag, ich habe meine Yahoo Emails alle erfolgreich auf Thunderbird übertragen. Danke dafür! Nun möchte ich bitte thunderbird als Standard Email und NICHT mehr yahoo. Wie lautet meine thunderbird Email für Visitenkarten usw.? Yahoo soll bleiben aber nicht mehr als erstes Email Programm. Ich möchte auch yahoo emails löschen, die dann aber bei Thinderbird erhalten bleiben! Wie stelle ich das an? Im Moment sind beie email Programme ein zu eins verknüpft. Ich möchte bitte nur noch mit Thunderbird primär arbeiten und benötige dazu eine Email Adresse. Kostenfrei. Also OHNE Kosten! Das ganze auch aucf dem iohone. Mein Mac Book hat es schon Ganz ganz vielen Dank </p>",mgtyhd88jt;,False,False,False,";useragent:Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1;tb_version:153.0.0(64-Bit);sanitized_product_version:",1,0,0,,,,,153.0.0(64-Bit),
1598236,2026-08-14T06:48:48.005668Z,2026-08-14T06:48:48.005673Z,en-US,thunderbird,Passwordeingabe nach jedem Update neu erforderlich,False,,,False,,,save-passwords,thunderbird;windows-11;save-passwords;thunderbird-1530;thunderbird-15303;,furdittmer,<p>Seit ein paar Monaten verlangt Thunderbird <strong>nach jedem Update</strong> die erneute Eingabe der Passwörter für die Verbindung zum emailprovider und zum google Kalender.  Das ist extrem nervig und war in all den Jahren davor nicht erforderlich. Warum ist das so bzw. wie kann ich die Neueingabe nach jedem Update vermeiden? </p>,furdittmer;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:153.0.3 (32-Bit);os:Windows 11;sanitized_product_version:153.0.3,0,0,0,,,,Windows 11,153.0.3 (32-Bit),
1598237,2026-08-14T07:16:11.886880Z,2026-08-14T11:10:54.126904Z,en-US,thunderbird,Impossible to harmonize fonts for text and signature,False,,,False,1839221,1839221;,customization,thunderbird;customization;windows-11;thunderbird-1510;thunderbird-15101;,info5418,"<p>We're planning to switch from Outlook to Thunderbird, but we have a hard time in harmonizing font sizes on text and signature. One of the issues is that fonts can be set to textual values tiny, small, medium, etc. w/o knowing what it corresponds to in pt. But lets explain what we tried so far: - Under Settings/ General / Language&amp;Fonts, we defined Calibri 12 as default, what we repeated under Advanced for 'Latin' &amp; 'Other Writing Fonts' - Under Settings / Composition, we defined Calibri / Medium for the HTML Style  - The HTML-signature is defined using the Calibri 12 font But when creating a new message w/ these settings, the result is terrible as you can see in the example: disregard the fonts' color, just look at the font sizes. </p><p>Is there any simple solution? </p>",info5418;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:151.0.1 (64bits);os:Windows 11;sanitized_product_version:151.0.1,1,0,0,,,,Windows 11,151.0.1 (64bits),
1598247,2026-08-14T09:25:50.368770Z,2026-08-14T18:16:13.270708Z,en-US,thunderbird,i can not excess my email it show that impersonate side  want to acess,False,,,False,1839356,1839356;,security,thunderbird;windows-11;security;,sales441,<p>I can not excess to my email . can help. </p>,sales441;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0;tb_version:140.13 oesr;os:Windows 11;sanitized_product_version:",1,0,0,,,,Windows 11,140.13 oesr,
1598250,2026-08-14T09:59:39.390047Z,2026-08-14T10:51:17.466220Z,en-US,thunderbird,How can I delete a draft message without sending it?,False,,,False,1839218,1839218;,email-and-messaging,thunderbird;windows-10;email-and-messaging;thunderbird-1480;,johnrule,<p>How can I delete a draft message without sending it? </p>,johnrule;Mapenzi;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:148;os:Windows 10;sanitized_product_version:148.0,1,0,0,,,,Windows 10,148,
1598269,2026-08-14T12:40:12.903257Z,2026-08-14T12:40:12.903264Z,en-US,thunderbird,## Thunderbird connects to my IMAP/SMTP server but neither receives nor sends mail,False,,,False,,,connectivity,thunderbird;connectivity;thunderbird-1530;thunderbird-15303;,manishchawla619,"<ol><li><ol><li> Thunderbird connects to my IMAP/SMTP server but neither receives nor sends mail </li></ol> </li></ol> <p>I am having a problem with Thunderbird on Windows with a custom-domain email account hosted by Advika Web. </p> <ol><li><ol><li><ol><li> Account </li></ol> </li></ol> </li></ol> <p>Email address: `<a href=""mailto:connect@synergyappstudio.com"" rel=""nofollow"">connect@synergyappstudio.com</a>` </p><p>Mail hosting provider: Advika Web </p><p>The mailbox and password are confirmed to be valid because I can successfully log in to the provider's webmail using the same email address and password. </p> <ol><li><ol><li><ol><li> Server settings provided by the hosting provider </li></ol> </li></ol> </li></ol> <p>Incoming IMAP: </p> <ul><li> Server: `<a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a>` </li><li> Port: `993` </li><li> Connection security: SSL/TLS </li><li> Authentication: Normal password </li><li> Username: `<a href=""mailto:connect@synergyappstudio.com"" rel=""nofollow"">connect@synergyappstudio.com</a>` </li></ul> <p>Outgoing SMTP: </p> <ul><li> Server: `<a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a>` </li><li> Port: `465` </li><li> Connection security: SSL/TLS </li><li> Authentication: Normal password </li><li> Username: `<a href=""mailto:connect@synergyappstudio.com"" rel=""nofollow"">connect@synergyappstudio.com</a>` </li></ul> <ol><li><ol><li><ol><li> What happens in Thunderbird </li></ol> </li></ol> </li></ol> <p>Thunderbird shows: </p><p>&gt; Connected to <a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a> </p><p>However, incoming messages are not downloaded and outgoing messages cannot be sent. </p><p>The SMTP error I received was: </p><p>&gt; The connection to Outgoing server (SMTP) <a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a> timed out. </p> <ol><li><ol><li><ol><li> Connectivity tests </li></ol> </li></ol> </li></ol> <p>I tested the server from Windows PowerShell. </p><p>Port 993: </p><p>`Test-NetConnection <a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a> -Port 993` </p><p>Result: </p><p>&gt; RemoteAddress: 103.69.196.146 &gt; RemotePort: 993 &gt; TcpTestSucceeded: True </p><p>Port 465: </p><p>`Test-NetConnection <a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a> -Port 465` </p><p>Result: </p><p>&gt; RemoteAddress: 103.69.196.146 &gt; RemotePort: 465 &gt; TcpTestSucceeded: True </p><p>Therefore, both TCP ports are reachable from my computer. </p> <ol><li><ol><li><ol><li> TLS tests </li></ol> </li></ol> </li></ol> <p>I also tested the actual TLS handshake rather than just TCP connectivity. </p><p>TLS 1.2 against IMAP 993 failed with: </p><p>&gt; Unable to read data from the transport connection: An existing connection was forcibly closed by the remote host. </p><p>TLS 1.0 against IMAP 993 produced the same result: </p><p>&gt; Unable to read data from the transport connection: An existing connection was forcibly closed by the remote host. </p><p>I also tested the TLS handshake against SMTP 465 and received the same ""connection was forcibly closed by the remote host"" result. </p> <ol><li><ol><li><ol><li> Comparison with Outlook </li></ol> </li></ol> </li></ol> <p>There is an important comparison: </p><p>The same mailbox **successfully connects and authenticates in Classic Outlook** using the same server and credentials. </p><p>However, I am using Microsoft Office Home &amp; Student, so Classic Outlook is not available to me as a practical permanent solution for this business email account. </p><p>Microsoft's **New Outlook** also fails to add the account and displays: </p><p>&gt; Sign in failed. Please try again in a few minutes. You may need an app password. </p><p>The mailbox does not use Microsoft 365 authentication. It is a conventional hosting-provider IMAP/SMTP mailbox. </p> <ol><li><ol><li><ol><li> Thunderbird troubleshooting already attempted </li></ol> </li></ol> </li></ol> <p>I have: </p> <ul><li> Confirmed the password works through webmail. </li><li> Confirmed the supplied IMAP/SMTP server names. </li><li> Confirmed ports 993 and 465 are reachable. </li><li> Confirmed SSL/TLS settings. </li><li> Used Normal Password authentication. </li><li> Used the full email address as the username. </li><li> Tried Thunderbird with the supplied IMAP/SMTP settings. </li><li> Reduced **Maximum number of server connections to cache** from the default 5 to 3 and then to 1. This did not resolve the problem. </li><li> Restarted Thunderbird after changing the connection-cache setting. </li><li> Tried Thunderbird's connection logging, but the generated log files remained 0 KB, so no useful log was produced. </li></ul> <ol><li><ol><li><ol><li> Additional observation </li></ol> </li></ol> </li></ol> <p>Thunderbird displays ""Connected to <a href=""http://mail.synergyappstudio.com"" rel=""nofollow"">mail.synergyappstudio.com</a>"", but the account does not actually synchronize incoming mail. </p><p>The provider's webmail works normally, and Classic Outlook works with the same mailbox. </p> <ol><li><ol><li><ol><li> What I would like help determining </li></ol> </li></ol> </li></ol> <p>Could you please help determine whether this is: </p><p>1. A Thunderbird IMAP/SMTP compatibility issue with this particular mail server; 2. A TLS negotiation issue; 3. A Thunderbird configuration/profile issue; 4. A Windows/security-software interaction; or 5. Something specific to the mail server's IMAP/SMTP implementation? </p><p>In particular, I would like to understand why Thunderbird can establish the connection but cannot complete the IMAP/SMTP communication, while Classic Outlook works with the same server, ports and credentials. </p><p>I can provide Thunderbird version information, Troubleshooting Information, screenshots of the account configuration, or any additional diagnostic information you need. </p>",manishchawla619;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Edg/151.0.0.0;tb_version:153.0.3 (64-bit);sanitized_product_version:153.0.3",0,0,0,,,,,153.0.3 (64-bit),
1598279,2026-08-14T14:07:33.354078Z,2026-08-14T18:11:30.512539Z,en-US,thunderbird,Thunderbird Shift + F5 not working,False,,,False,1839352,1839352;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-1530;thunderbird-15303;,taomarku,"<p>Hi, After recent Thunderbird update Shift + F5 nor Get new messages for all accounts IMAP doesn't work. I've synchronisation on. When I start Thunderbird it gets messages fine. </p>",taomarku;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:153.0.3esr;os:Windows 10;sanitized_product_version:153.0.3,1,0,0,,,,Windows 10,153.0.3esr,
