id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1585644,2026-06-05T00:03:57.537542Z,2026-06-06T19:32:41.648842Z,en-US,thunderbird,The situation was resolved by renaming one of the accounts,False,,,True,,,account-management,thunderbird;windows-11;account-management;thunderbird-14011;thunderbird-140111;,david.englex,<p>Question removed </p>,david.englex;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:140.11.1esr;os:Windows 11",0,0,0,,,david.englex,Windows 11,140.11.1esr,
1585645,2026-06-05T00:12:42.345623Z,2026-06-05T00:12:42.345628Z,en-US,thunderbird,Thunderbird keeps asking to set itself as the default email client on every startup on Kubuntu 26.04.,False,,,False,,,customization,linux;thunderbird;customization;thunderbird-1510;,gentle.tea1467,"<p>I am using Kubuntu 26.04 and I am using the monthly stable channel version of the Thunderbird Snap.  In KDE system settings, the default email client is set to Thunderbird.  Upon every startup of Thunderbird, it ask if I want to set it as the default client for email, newsgroups, feeds and calendar and when I click yes and close Thunderbird and reopen it it does the same thing, over and over.  Otherwise the email program operates just fine otherwise.  My email accounts are all setup properly and functioning and working and it downloads email just fine.  It just has that annoying popup upon every startup.  I've included two images to show what I mean.  I like the Snap version and prefer that container format.  I would like someone who is smarter than me to file a bug on my behalf. </p>",gentle.tea1467;,False,False,False,;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:151.0;os:Linux,0,0,1,,,,Linux,151.0,
1585653,2026-06-05T01:20:39.437141Z,2026-06-05T09:14:38.521041Z,en-US,thunderbird,急にパスワード入力の画面が表示される,False,,,False,1823322,1823322;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;thunderbird-14011;thunderbird-140111;,fukutatsuko,<p>今まで使えていたのに、昨夜から急にヤフーアドレスのみパスワードの入力を求められてしまう状態です。 パスワードを入力、ヤフーのアクセス設定を許可へ変更を試すも解決へつながらず。 ほかにできることがないか探しています </p>,fukutatsuko;christ1;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:140.11.1esr;os:Windows 11",1,0,0,,,,Windows 11,140.11.1esr,
1585684,2026-06-05T08:44:31.581042Z,2026-06-05T08:44:31.581050Z,en-US,thunderbird,"installation Thunderbird : problème cpte messagerie et MDP, impossible d'aller plus loin",False,,,False,,,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;thunderbird-1510;thunderbird-15101;,cgristine.carlin,"<p>J'installe Thunderbird pour la première fois, je bloque sur la page "" saisissez le mot de passe de votre compte de messagerie"" j'ai noté ma mon adresse orange et mon mot de passe associé à cette adresse , mais il apparait un message d'erreur. Comment faire !!!  Merci </p>",cgristine.carlin;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0.1;os:Windows 11",0,0,0,,,,Windows 11,151.0.1,
1585686,2026-06-05T08:54:22.522362Z,2026-06-05T19:08:26.439929Z,en-US,thunderbird,thunderbird zeigt keinen posteingang,False,,,False,1823432,1823432;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-1510;,hanssteinhoff,<p>installation von thunderbird zeigt keinen orner für posteingang </p>,hanssteinhoff;Mapenzi;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:151.0;os:Windows 10,1,0,0,,,,Windows 10,151.0,
1585688,2026-06-05T09:04:55.738406Z,2026-06-05T12:55:24.668692Z,nl,thunderbird,Regelafstand van de 2e regel bij het aanmaken van een nieuwe e-mail is standaard te groot.,True,1823325,Mozilla-assistent,False,1823349,1823325;1823349;,send-and-receive-email,thunderbird;send-and-receive-email;windows-1011;,j.bongers1,"<p>Goedendag, Regelafstand van de 2e regel bij het aanmaken van een nieuwe e-mail is standaard te groot. Het lukt mij ook niet om de 2e en de volgende regels kleiner in te stellen. Hoe doe ik dat? </p>",j.bongers1;Mozilla-assistent;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:Versie 151.0.1;os:Windows 10/11;solver_id:6562452,2,0,1,,,,Windows 10/11,Versie 151.0.1,
1585691,2026-06-05T09:29:30.239543Z,2026-06-05T10:08:50.130293Z,en-US,thunderbird,Why can I not send emails from my Orange.fr email account?,False,,,False,1823329,1823329;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-14011;thunderbird-140111;,cnjmountford,"<p>I have an <a href=""http://Orange.re"" rel=""nofollow"">Orange.re</a> email address, and whilst I can receive emails, I am unable to send emails. Any ideas why? I have verified the smtp server and settings. </p>",cnjmountford;christ1;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:151.0) Gecko/20100101 Firefox/151.0;tb_version:140.11.1 esr;os:Windows 10,1,0,0,,,,Windows 10,140.11.1 esr,
1585693,2026-06-05T09:51:32.545235Z,2026-06-06T13:56:09.576519Z,en-US,thunderbird,"I keep getting ""not responding"" message",False,,,False,1823556,1823328;1823440;1823556;,crashing-and-slow-performance,thunderbird;windows-10;crashing-and-slow-performance;thunderbird-14011;thunderbird-140111;,nickwhitten,"<p>Whenever I do anything with email I get a message ""not responding"" which causes a delay for a few minutes before it proceeds This occurs with almost every action Open email, delete email, browse a different folder (eg Inbox to Sent) it suddenly started happening yesterday </p>",nickwhitten;christ1;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:140.11.1esr (32-bi;os:Windows 10",3,0,5,,,,Windows 10,140.11.1esr (32-bi,
1585704,2026-06-05T11:23:21.763234Z,2026-06-05T12:42:19.487391Z,en-US,thunderbird,OAuth2 pop-up says unable to connect,True,1823347,firefox3359,False,1823347,1823346;1823347;,connectivity,thunderbird;windows-11;connectivity;thunderbird-1510;thunderbird-15101;,firefox3359,"<p>I have been having troubles logging in with my Microsoft email account on Thunderbird (hotmail). When I fill in the name and email address, a pop-up appears with the OAuth2 authentication but the only thing that ever appears in this pop is the message ""Unable to connect"" with some additional possible explanations. </p><p>I have looked online a lot for solution but nothing seems to work. I have cleared the cache, removed all mentions of the email account (it was working before until I added a passkey to the account). </p><p>Other reasons I have seen is that the request might be intercepted by certain problems like Apache or Nginx etc. I am running an instance of Nginx on my home server, which is a different device. But I have temporarily turned it completely off but it did not change the situation. The same story with and instance of PiHole, it turns on my homeserver which is a different device and also had to turned off. </p><p>The machine I am running Thunderbird on is a Windows machine. I have also tried booting into safe mode with networking but also that did not do anything. </p><p>I have tried copying the url on the top of the pop-up window and pasted into several web-browsers. There is does load and I can select the correct passkey to login. But the data that comes back from it is not being given to Thunderbird of course so it does nothing. But the fact that it is able to load outside of Thunderbird makes me think it is a problem on the side of Thunderbird. </p><p>Could you perhaps help me set up my email on Thunderbird? </p>",firefox3359;christ1;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36;tb_version:151.0.1;os:Windows 11;kb_visits_prior:[""/en-US/kb/tb-oauth""];solver_id:7698812",2,0,1,,,,Windows 11,151.0.1,
1585708,2026-06-05T12:12:10.656862Z,2026-06-05T12:20:28.025791Z,en-US,thunderbird,password and security certificate issues,False,,,False,1823342,1823342;,encryption,thunderbird;windows-11;encryption;thunderbird-15101;,gshirer,"<p>Receiving emails was no problem, but when sending one I was repeatedly asked for my  password. I did check the save password in the dialog box.  I checked the account settings and saw a yellow alert next to certificate exception and clicked on remove. That apparently was a mistake because now I can't get into email since the security certificate is not valid. Reinstalling Thunderbird may be needed, but I need some advice before I try anything else. </p>",gshirer;christ1;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0;tb_version:151.0.1;os:Windows 11",1,0,0,,,,Windows 11,151.0.1,
