id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1591932,2026-07-09T01:10:27.373916Z,2026-07-09T01:29:38.363722Z,en-US,thunderbird,My account is temporarily unavailable,False,,,False,1831048,1831048;,account-management,thunderbird;windows-11;account-management;,ruthfarnsworth1,<p>My account is temporarily available    why </p>,ruthfarnsworth1;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0;tb_version:no idea;os:Windows 11;sanitized_product_version:",1,1,1,,,,Windows 11,no idea,
1591934,2026-07-09T01:39:06.249383Z,2026-07-10T18:39:44.095845Z,en-US,thunderbird,problems with sent email folder,False,,,False,1831348,1831348;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1520;thunderbird-15201;,rokesting,"<p>None of my sent emails are accessible.  When I go to the sent folder after sending an email, the emails are not there.  Same with deleted emails. When I go to that folder, they are not there.  Why is Thunderbird email so overly complicated?  I think I need a better email provider.  I am only using it because gmail will no longer support 3rd party emails (for my business.) </p>",rokesting;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0;tb_version:152.0.1;os:Windows 11;sanitized_product_version:152.0.1",1,0,0,,,,Windows 11,152.0.1,
1591938,2026-07-09T02:02:44.035872Z,2026-07-09T06:17:11.957966Z,en-US,thunderbird,"""Unable to permanently delete old emails in the sent items folder. The emails cannot be opened.""",False,,,False,1831084,1831084;,email-and-messaging,thunderbird;windows-10;email-and-messaging;thunderbird-14012;thunderbird-140121;,quality.innovat,"<p>""I can't permanently delete some old emails from my sent folder, and those emails can no longer be opened."" </p>",quality.innovat;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36;tb_version:140.12.1esr;os:Windows 10;sanitized_product_version:140.12.1",1,1,1,,,,Windows 10,140.12.1esr,
1591953,2026-07-09T04:41:22.303772Z,2026-07-09T09:40:31.932097Z,en-US,thunderbird,I have not been able to log in and operate my personal email on Earthlink.com for about the last 6 months using my MacBook Air,False,,,False,1831091,1831091;,reset-passwords,thunderbird;reset-passwords;thunderbird-14012;thunderbird-140121;,olsoncna,"<p>I have not been able to log in and operate my personal email on <a href=""http://Earthlink.com"" rel=""nofollow"">Earthlink.com</a> for about the last 6 months using my MacBook Air. It refuses to accept my many valid attempts over the months to update the email password.  To overcome this difficulty, I have updated all 140.12.1esr (aarch64) involved software, still to no benefit.    My wife on her MacBook Air has been routinely checking my Earthlink email as she and I (on my MacBook)  have been able to do with Thunderbird for over 20 years.  I find this very frustrating and tiring. </p><pre>  I hope some of you out there have a working solution for me.  It will really uplift my life ! </pre> <p>		- Alan Olson   in Lebanon PA </p>",olsoncna;Mapenzi;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Safari/605.1.15;tb_version:140.12.1esr;os:Mac OS  Tahoe     Version 26.5;sanitized_product_version:140.12.1",1,0,0,,,,Mac OS  Tahoe     Version 26.5,140.12.1esr,
1591963,2026-07-09T06:57:02.992684Z,2026-07-09T21:13:00.128727Z,en-US,thunderbird,sending of the message failed. there was an error attaching file. please check that you have access to the file,False,,,False,1831132,1831132;,attachments,thunderbird;attachments;windows-1011;thunderbird-1520;,rizkaaa.faujiah,"<p>I have an issue when trying to forward an email that contains an attachment. I receive the following error message: </p><p>""Sending of the message failed. There was an error attaching the file. Please check that you have access to the file."" </p><p>I am using Thunderbird version 152 on Windows 10 Pro. </p><p>This issue only occurs when forwarding emails with attachments. Other email functions appear to work normally. Has anyone else encountered this issue? I would appreciate any help or suggestions. Thank you in advance. </p>",rizkaaa.faujiah;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36;tb_version:152;os:Windows 10/11;sanitized_product_version:152.0",1,1,1,,,,Windows 10/11,152,
1591964,2026-07-09T06:58:17.170655Z,2026-07-09T08:43:30.648987Z,it,thunderbird,Database messaggi mancate dopo aggiornamento,False,,,False,1831088,1831088;,import-and-export-email,thunderbird;windows-10;import-and-export-email;thunderbird-1520;thunderbird-15201;,Cì,"<p>Buongiorno. Dopo aver effettuato l'aggiornamento di thunderbird all'ultima versione, non ho più i messaggi delle mie email. Guardando nella cartella di thunderbird in Appdata,  nel percorso Profiles/Mail/localfolders trovo dei file di grandi dimensioni, con formato FILE che probabilmente contengono le mie email. Ma non riesco ad importarle, anche caricando il profilo tramite Importa. </p>",Cì;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36;tb_version:152.0.1;os:Windows 10;sanitized_product_version:152.0.1;kb_visits_prior:[""/it/kb/importa-impostazioni-dati-Thunderbird"", ""/it/kb/esportare-profilo-thunderbird""]",1,0,0,,,,Windows 10,152.0.1,
1591979,2026-07-09T09:11:06.752738Z,2026-07-09T09:11:06.752742Z,en-US,thunderbird,Outlook: OAuth Authentication failure with IMAP,False,,,False,,,passwords-and-sign-in,thunderbird;passwords-and-sign-in;thunderbird-1520;,simon.koechl,"<p>Hi all!  </p><p>I'm having some issues with using Thunderbird with my Outlook account. From a fresh Thunderbird profile, I can sign in to the account, and get the Microsoft authentication popup. Afterwards, Thunderbird works until I close and reopen the app. After that, I get authentication failures when fetching mails. </p><p>This is only with IMAP. POP works, but I'd like to sort my emails with server-side rules. </p><p>My system is freshly updated (Thunderbird 152.0 on CachyOS 7.1.3-2). </p><p>If anyone could help me, I'd be much obliged! </p><p>Cheers! </p>",simon.koechl;,False,False,False,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:152.0;os:CachyOS 7.1.3-2 (Linux);sanitized_product_version:152.0,0,0,0,,,,CachyOS 7.1.3-2 (Linux),152.0,
1591983,2026-07-09T09:45:01.806261Z,2026-07-11T02:04:23.914880Z,en-US,thunderbird,"Can't connect to one specific mail server in one specific network, other providers work.",False,,,False,1831409,1831409;,connectivity,thunderbird;windows-11;connectivity;thunderbird-14012;thunderbird-140121;,simon.zell,"<p>Hello community, </p><p>at my place of work no one can send or receive mail anmore using Thunderbird. The problem suddenly appeared last monday. No changes regarding the network or settings in Thunderbird happened prior to this. </p><p>Here's what I tried so far and things I can rule out:  </p> <ul><li> same problem appears on all devices (desktop and laptop PCs) in our office </li><li> our work mail server is online and working, I can access everything using the webmail-interface in the office network </li><li> new installation of Thunderbird without any profiles and fresh account confguration doesn't solve the problem </li><li> I can connect to our mail provider and send and receive mail when using my home network or my personal phone hotspot  </li><li> I can connect to my private mail provider using Thunderbird while in the office network </li><li> troubleshooting mode doesn't solve the issue </li><li> renewing the internet connection on our router temporarily/once allowed some devices to receive mail </li><li> pinging the mail server (mailserver.[<em>workdomain</em>].de, no specific port) via command line was successful while Thunderbird was unable to connect to the mail accounts </li></ul> <p>IMAP-Log returns the following error codes: </p> <ul><li> D/IMAP URL failed with code 0x804b000e </li><li> D/IMAP URL failed with code 0x804b001e </li></ul> <p>I would be glad if somebody could help me out. If you need any more details I'll provide them. Thanks in advance! </p>",simon.zell;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:140.12.1esr;os:Windows 11;sanitized_product_version:140.12.1,1,0,0,,,,Windows 11,140.12.1esr,
1591986,2026-07-09T09:58:26.974882Z,2026-07-10T23:14:08.920877Z,en-US,thunderbird,After the last Thunderbird update I cannot send e-mails but still receive emails as usual. When sending I get a error message Must issue a STARTTLS command but all settings seems to be OK,True,1831381,davidsk,False,1831381,1831106;1831110;1831381;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-14012;thunderbird-140121;,ateurope,"<p>Thunderbird Send message Error Sending of the message failed An error occurred while sending mail. The mail server responded: Must issue a STARTTLS command first. For more info, go to <a href=""https://support.google.com/a/answer/3221692"" rel=""nofollow"">https://support.google.com/a/answer/3221692</a> and review RFC 3207 specifications. ffacd0b85a97d-47aa0f2186bsm33992962f8f.36 -gsmtp. Please verify that your email address is correct in your account settings and try again. </p><p>Note: I could not find the suggested specifications as indicated in the error message! </p><p>I did not change anything, the sending error occurred suddenly , all my settings IMAP Mail Server Port 993 SSL/TLS OAuth2  and SMTP Port 465 are still set to default. I changed also the SMTP to an new shown default 587 but non of this settings resolved the problem </p>",ateurope;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:140.12.1esr 32-bit;os:Windows 10;sanitized_product_version:140.12.1;solver_id:7779008,3,0,0,,,,Windows 10,140.12.1esr 32-bit,
1591992,2026-07-09T11:23:45.879118Z,2026-07-09T13:08:40.184463Z,en-US,thunderbird,Cannot send emails with Thunderbird,False,,,False,1831118,1831111;1831116;1831118;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-14012;thunderbird-140121;,ateurope,<p>Hi David This is the last attempt I did  but it failed. Enclosed is the screen shot you have asked for. Keep in mind  my WIN 10 has 64 Bit but the last update from Thunderbird  was 32 Bit </p><p>Heinz </p>,ateurope;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:140.12.1esr  32-bi;os:Windows 10;sanitized_product_version:140.12.1,3,0,0,,,,Windows 10,140.12.1esr  32-bi,
