id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1578070,2026-04-24T00:30:37.208027Z,2026-04-25T03:27:11.226427Z,en-US,thunderbird,Missing Mail,True,1813612,christiane20,False,1813612,1813345;1813346;1813349;1813351;1813361;1813362;1813413;1813577;1813609;1813612;,send-and-receive-email,thunderbird;send-and-receive-email;windows-1011;,christiane20,<p>Over the last few days I have realised that mail I am seeing on my phone does not appear in my Thunderbird account. What is going on? </p><p>Thank you very much </p>,christiane20;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Thunderbird/149.0.2;tb_version:149.0.2 (64-bit);os:Windows 10/11;solver_id:7583053,10,0,1,,,,Windows 10/11,149.0.2 (64-bit),
1578071,2026-04-24T00:48:50.185195Z,2026-04-24T08:03:21.883153Z,en-US,thunderbird,Sudden Keyboard Malfunction,False,,,False,1813394,1813342;1813350;1813394;,languages,thunderbird;windows-11;languages;,Arvidd,"<p>I recently move to a new Windows 11 computer and seemed to have done the move correctly, given that everything showed up, and I could send and receive emails. </p><p>For no apparent reason, however, the keyboard suddenly began mistyping in the message portion of the email message frame but not in the header (""To,"" ""Subject,"" etc.) areas. For example, when pressed, z appears as {, y as z, h as i (but followed by a space), 6 as 7, d as e, and so on. </p><p>I tried various fixes, which didn't work, such as pressing windows key + space bar simultaneously, or left alt + space bar simultaneously, to no effect at all: nothing appeared, nothing happened. I looked in ""Settings"" to see if there were any other keyboards listed, which there weren't. </p><p>This is happening nowhere else, in any other application, but here, and I've never seen anything like it before. Also, I've used Thunderbird for quite awhile and never saw nor heard of anything like this. </p><p>I sure could use some help. Thanks. </p>",Arvidd;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;tb_version:150.0 (64-bit);os:Windows 11,3,0,0,,,,Windows 11,150.0 (64-bit),
1578088,2026-04-24T03:12:58.826906Z,2026-04-24T03:12:58.826912Z,en-US,thunderbird,I no longer get event/task REMINDERS,False,,,False,,,events,thunderbird;windows-11;events;,anild,<p>I used to get REMINDERS for all events/tasks until about some months ago. But now I don't get the reminders for most events/tasks. rearly I do get reminders randomly and ocasionally. I have been using TB (Thunderbird) for many years without any problems. I update TB religeously as updates become available. Please advise the fix. Thanks in advance! Anil Deshpande </p>,anild;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36;tb_version:140.10.0esr;os:Windows 11",0,0,1,,,,Windows 11,140.10.0esr,
1578135,2026-04-24T09:45:31.198049Z,2026-04-24T10:57:47.492632Z,en-US,thunderbird,Underscores above the signature text.,False,,,False,1813435,1813435;,customization,thunderbird;customization;windows-11;,claus-wunderlich,"<p>Underscores above the signature text are not automatically inserted in reply emails, unlike when composing messages. </p>",claus-wunderlich;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0;tb_version:150;os:Windows 11,1,0,0,,,,Windows 11,150,
1578153,2026-04-24T11:16:56.447180Z,2026-04-25T00:43:01.247922Z,en-US,thunderbird,"I would like to support M with a donation, but I can't use the credit card, I can do it with a simple bank transfer",False,,,False,1813581,1813581;,privacy-and-security,thunderbird;privacy-and-security_1;windows-11;,tlumaczenia1,"<p>I would like to support M with a donation, but I can't use the credit card, I can do it with a simple bank transfer </p>",tlumaczenia1;siffemoz;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0;tb_version:enough;os:Windows 11",1,0,0,,,,Windows 11,enough,
1578155,2026-04-24T11:46:29.943256Z,2026-04-24T14:50:44.495318Z,en-US,thunderbird,accessing my thunderbird files on a new computer,False,,,False,1813459,1813451;1813452;1813459;,profiles,thunderbird;windows-11;profiles;,jenniferkav,<p>My computer crashed. The data was migrated to this new computer/ How do I find my account and files? </p>,jenniferkav;davidsk;wxie2016;Googlethunderbird.;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0;tb_version:don't know;os:Windows 11",3,0,0,,,,Windows 11,don't know,
1578175,2026-04-24T14:26:31.212261Z,2026-04-24T18:32:42.106077Z,en-US,thunderbird,All emails from folder missing,False,,,False,1813516,1813487;1813511;1813516;,email-and-messaging,thunderbird;windows-11;email-and-messaging;,starkwolf,"<p>My computer crashed with mozilla open. </p><p>when i restarted it i opened up mozilla.  I gave an error of unable to write to the email box.  I'm not sure if it crashed or I exited out of it at that point.  when i reopened it up no error but my primary email box was empty.  Years worth of emails that included pictures and other important stuff. </p><p>Trash is still there, as are the archive section of the folder.... just everything in the inbox itself is gone. </p><p>It didn't throw an error upon reopening, and just downloaded emails from the pop server like normal, except now the fold only consists of the 6 new messages. </p><p>Is it just gone?  or is there some way to recover it.  No i don't back up the mozilla folders, so unless it does it in an automatic way i don't have a backup. </p><p>I already tried the fix folder in the properties and it did nothing, likely just seeing hte current 6 emails in the folder as all there was. </p>",starkwolf;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:150.0) Gecko/20100101 Firefox/150.0;tb_version:140.9.1est 64 bit;os:Windows 11,3,0,0,,,,Windows 11,140.9.1est 64 bit,
1578180,2026-04-24T14:39:57.848684Z,2026-04-25T15:39:16.139183Z,nl,thunderbird,schrijfrechten hebt op het bestandssysteem en dat u genoeg schijfruimte hebt om de postbus te kopiëren.,True,1813698,RobAmsterdam,False,1813698,1813695;1813698;,email-and-messaging,thunderbird;windows-11;email-and-messaging;,RobAmsterdam,"<p>Plotseling kreeg ik de foutmelding 'Kan de e-mail niet naar de postbus schrijven. Zorg ervoor dat u schrijfrechten hebt op het bestandssysteem en dat u genoeg schijfruimte hebt om de postbus te kopiëren.' Met hulp van Copilot heb ik geprobeerd om alsmaar een nieuw account aan te maken, om de rechten op mappen te veranderen / mappen van naam veranderd, bestanden verwijderd, prefs gewijzigd met kladblok, nieuwe inbox bestanden aangemaakt, maar niets heeft geholpen. De fout blijft maar terugkeren dus Thunderbird werkt niet meer bij mij. Iemand goede raad? </p>",RobAmsterdam;markh2;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:150.0) Gecko/20100101 Firefox/150.0;tb_version:149.0.2;os:Windows 11;solver_id:1005002,2,0,2,,,,Windows 11,149.0.2,
1578181,2026-04-24T14:45:48.278415Z,2026-04-26T08:54:21.367607Z,en-US,thunderbird,Connection to server Was Reset  (continually),True,1813681,w27,False,1813838,1813505;1813565;1813603;1813652;1813681;1813838;,connectivity,thunderbird;windows-11;connectivity;,w27,"<p>I've used Thunderbird for a few years, worked great.  No Thunderbird setup option has been changed for a few years.  Last week, it failed, could not receive email.   The host says they checked and found nothing wrong there.  But now when requesting email, it says Connection To Server was Reset., and repeats that every few minutes (every new try I assume).  I Sent email from me to myself, and web email there sees it is received up there, so STMP works, but not POP.   </p><p>Host support said to remove passwords to reinitialize them. I did, but it does not ask for password and still repeats continual reset (does not mention password, and so no way to reset password now, seemingly does not get that far).  They said to remove profile file popstate.dat (file only contains server connection and my email address) and I did, but no change.  Still continual Connection to Sever was Reset, repeatedly, every try   I reloaded Thunderbird, no help.  I tried Thunderbird Troubleshooting, and saw no change but don't know what to do there.  Host thinks all is correct there. Server connection is Inmotionhosting  Secure303.  FWIW, am using Microsoft Windows 11 virus security.  Could it be a security certificate problem?  It gives no clue. </p><p>I see many  of same question about Connection Reset here, but no answers.  Surely someone knows how to fix POP Connection to Server was Reset? </p><p>What does Connection to Server was Reset mean?   That is all it says, but every time.   Just cannot connect?   Any help will be appreciated. </p>",w27;christ1;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36;tb_version:150.0  64 bit;os:Windows 11;kb_visits_prior:[""/en-US/kb/thunderbird-78-faq""];solver_id:1062091",6,0,3,,,,Windows 11,150.0  64 bit,
1578204,2026-04-24T16:05:04.433736Z,2026-05-01T11:18:53.361960Z,nl,thunderbird,Paneel vandaag kinppert bij open thunderbird,False,,,False,1815172,1815172;,crashing-and-slow-performance,thunderbird;crashing-and-slow-performance;windows-1011;,glenn.daelman,<p>Hi Na het opstarten windows 11 en dan thunderbird laatste versie opstart en daar heb ik de google extentie aan gekoppeld  dan knippert een tijdje het paneel vandaag dat je aan de rechterkant ziet. Eens het knipper gedaan is dan  mag ik tb uitsluiten terug opstarten en dan is alles normaal </p>,glenn.daelman;Mozilla-assistent;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:150.0) Gecko/20100101 Firefox/150.0;tb_version:149.0.2 64 bits;os:Windows 10/11,1,0,0,,,,Windows 10/11,149.0.2 64 bits,
