id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1567528,2026-02-25T00:17:07.986880Z,2026-02-27T19:25:50.052923Z,en-US,thunderbird,My email in thunderbird suddenly disappeared // Email saya di thunderbird tiba-tiba menghilang,False,,,False,1802782,1802395;1802608;1802782;,email-and-messaging,thunderbird;windows-10;email-and-messaging;,everagevalves,"<p>Translation: My emails in Thunderbird suddenly disappeared. </p><p>They were over 10,000, but now they're down to only 7,800. </p><p>Why? </p><p><br> Original: Email saya di thunderbird tiba-tiba menghilang,  awal nya sejumlah diatas 10 ribu , menjadi hanya 7800 ? kenapa </p>",everagevalves;Mapenzi;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0;os:Windows 10",3,0,0,,,wsmwk,Windows 10,,
1567535,2026-02-25T00:46:13.746877Z,2026-02-26T00:24:55.405155Z,en-US,thunderbird,i HAVE AN EMAIL THAT i CAN'T DELETE?,True,1801986,siffemoz,False,1802286,1801986;1802286;,email-and-messaging,thunderbird;email-and-messaging;windows-1011;,GeneWo,"<p>I don't see anything special about it, W11,TB148? </p>",GeneWo;siffemoz;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0;tb_version:148;os:Windows 10/11;solver_id:1342804,2,0,0,,,,Windows 10/11,148,
1567542,2026-02-25T01:42:57.400956Z,2026-02-25T01:42:57.400967Z,en-US,thunderbird,Open up my suddenlink page,False,,,False,,,email-and-messaging,thunderbird;windows-11;email-and-messaging;,chashusker,<p><strong>bold text</strong> </p>,chashusker;,False,True,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0;os:Windows 11,0,0,0,,,,Windows 11,,
1567545,2026-02-25T01:59:02.838126Z,2026-02-25T01:59:02.838134Z,en-US,thunderbird,Set a default calendar,False,,,False,,,events,thunderbird;windows-10;events;,haigster1,"<p>Whenever I create an event in the calendar, Thunderbird creates it in the ""Task calendar"" and I want it in my other, email named calendar. Can this behavior be changed? It's so frustrating because I have to edit the event and all the attendees get a second notice.  Thank you </p>",haigster1;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0;tb_version:147.0.2 (64-bit);os:Windows 10,0,0,0,,,,Windows 10,147.0.2 (64-bit),
1567546,2026-02-25T02:00:41.499385Z,2026-02-25T18:07:48.025626Z,en-US,thunderbird,パスワードがわからない,False,,,False,1802163,1802163;,reset-passwords,thunderbird;windows-11;reset-passwords;,umiasano,<p>ＰＣが壊れてアカウントパスワードを調べられなくなってしまったのでパスワードを知りたい、もしくはパスワードを変更したい。 </p>,umiasano;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0;os:Windows 11;kb_visits_prior:[""/ja/kb/password-manager-remember-delete-change-tb""]",1,0,0,,,,Windows 11,,
1567556,2026-02-25T02:43:11.989518Z,2026-02-26T13:01:39.297105Z,en-US,thunderbird,Update to Thunderbird 140.8.0esr from 128.14.0esr,True,1802098,jmontgomery1,False,1802434,1801985;1802098;1802305;1802434;,update,thunderbird;update;,jmontgomery1,<p>Is it possible to update to 140.8.0esr from 128.14.0esr in one step?  I'm on Windows 11 home. </p>,jmontgomery1;siffemoz;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0;os:Windows 11 home;solver_id:7436361,4,0,1,,,,Windows 11 home,,
1567563,2026-02-25T04:03:31.386336Z,2026-02-26T01:05:15.426095Z,en-US,thunderbird,Thunderbird 148.0 no longer connects to SMTP server hostrocket.com,False,,,False,1802291,1802063;1802099;1802100;1802107;1802114;1802125;1802128;1802140;1802291;,connectivity,thunderbird;windows-11;connectivity;,claytoncramer,"<p>I have spent most of two days trying to Thunderbird to send email. It has worked perfectly for years. Suddenly, emails end up in Sent folder but go nowhere. My email host service sees nothing wrong. I can send emails through webmail and usually through Outlook. I have spent most of the day getting coached by Copilot and I am quite sure I have all the settings the way that worked flawlessly until two weeks ago. Is Thunderbird just dead and I need to go to Outlook? </p>",claytoncramer;davidsk;MattAuSupport;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36;tb_version:148.0;os:Windows 11",9,0,0,,,wsmwk,Windows 11,148.0,
1567564,2026-02-25T04:07:31.044333Z,2026-03-03T23:52:03.327275Z,en-US,thunderbird,can't access Thunderbird,False,,,False,1803678,1802069;1803296;1803315;1803678;,connectivity,thunderbird;windows-11;connectivity;,meowngame,"<p>For 2 years have been trying to get Thunderbird to access my mail from The Messaging Co. My old Win 10 laptop has no problem. My new win 11 laptop won't. I have configured the servers over and over but everytime I try to access Thunderbird I get ""could not connect to mail server: the connection was refused"". Who is refusing the connection? And why? I have re-downloaded Thunderbird several times but the problem persists. I am using Firefox. And using the in and out servers as per my win 10 laptop. </p>",meowngame;davidsk;wsmwk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0;os:Windows 11,4,0,0,,,,Windows 11,,
1567565,2026-02-25T04:09:48.159990Z,2026-03-29T21:33:47.237930Z,en-US,thunderbird,How to change the size and color of the pointer arrow.,False,,,False,1808870,1802910;1802940;1802957;1803008;1803010;1803023;1807305;1807425;1808870;,settings,thunderbird;settings;,cvbt,<p>The arrow is tiny and hard for me to see (as well as the vertical bar for selecting text).  In other programs it is quite large.  I have the LXQt cursor size set to 60.  How can I increase the size for TB? How can I make it invert color so as to have good contrast always? </p>,cvbt;wsmwk;davidsk;dannycolin;Toad-Hall;,False,False,False,;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:147.0) Gecko/20100101 Firefox/147.0;tb_version:140.7.2esr;os:Lubuntu 24.04.4 LTS,9,0,0,,,,Lubuntu 24.04.4 LTS,140.7.2esr,
1567577,2026-02-25T05:26:19.055584Z,2026-02-26T12:50:12.796702Z,en-US,thunderbird,Cannot transfer Local Folders to Outlook,False,,,False,1802419,1802061;1802331;1802403;1802412;1802419;,import-and-export-email,thunderbird;windows-11;import-and-export-email;,joeslaven,"<p>Hello, I  have three profiles, and then a large number of sub folders in Local Folders. I  would like to know how to transfer these Local Folders to Outlook. the profiles and their emails have all been transferred successfully. </p>",joeslaven;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0;os:Windows 11,5,0,1,,,,Windows 11,,
