id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1591258,2026-07-05T03:27:58.548718Z,2026-07-05T10:53:54.850748Z,en-US,thunderbird,i cant find my server to change to SMTP,False,,,False,1830217,1830217;,email-and-messaging,thunderbird;windows-10;email-and-messaging;firefox-1520;firefox-15204;,rayb.norrie,<p>i cant find my server to change to SMTP </p>,rayb.norrie;christ1;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;ff_version:152.0.4;os:Windows 10,1,0,0,,,,Windows 10,,152.0.4
1591273,2026-07-05T05:52:05.890034Z,2026-07-05T13:17:57.326927Z,cs,thunderbird,přidání uctu do Thunderbird,False,,,False,1830240,1830238;1830239;1830240;,account-management,thunderbird;android;firefox-1170;account-management;,trabura,"<p>Dobrý den, nemůžu přidat e-mailovy účet, ktery jsem založil u <a href=""http://tomail.cz"" rel=""nofollow"">tomail.cz</a> do správce e-mailů Thunderbird. Přestože je adresa i heslo správně, autenizace vždy selže. </p>",trabura;Ansamb;,False,False,False,;useragent:Mozilla/5.0 (Android 13; Mobile; rv:109.0) Gecko/117.0 Firefox/117.0;ff_version:117.0;os:Android,3,0,0,,,,Android,,117.0
1591275,2026-07-05T06:33:00.706032Z,2026-07-05T07:36:02.822642Z,en-US,thunderbird,No longer able to connect to gmail.,False,,,False,1830199,1830199;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;thunderbird-14012;thunderbird-140121;,jimbo.richmond,<p>I changed my password and added a PIN to my gmail account and even thought I get the prompt and allow access it doesn't work and keeps asking for it again. Say that it's the wrong email or password. I did delete the old password in the stored passwords but it didn't help. Whether I use my password or the PIN when connecting to google and then chose to allow access to Thunderbird it just keeps asking to grant access again. </p>,jimbo.richmond;siffemoz;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:140.12.1esr;os:Windows 11,1,0,0,,,,Windows 11,140.12.1esr,
1591284,2026-07-05T08:47:01.168558Z,2026-07-05T11:31:03.465690Z,en-US,thunderbird,認証エラーがでてメールが開かない。Niftyでは認証してます。確認済み,False,,,False,1830219,1830215;1830218;1830219;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1520;thunderbird-15201;,dzd02014,<p>初心者でも理解できるように教えてください。 </p>,dzd02014;Googlethunderbird.;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0;tb_version:152.0.1;os:Windows 11",3,0,0,,,,Windows 11,152.0.1,
1591293,2026-07-05T11:11:32.533672Z,2026-07-05T21:51:11.622316Z,en-US,thunderbird,Lost emails after updating,False,,,False,1830323,1830243;1830323;,import-and-export-email,thunderbird;import-and-export-email;windows-1011;thunderbird-1520;thunderbird-15201;,allan.rusden,"<p>Recently my HP PC crashed, and since had its old hard drive updated to a new solid state drive. Basically I am lead to believe is was a problem caused by a security update from Microsoft. My old system was Windows 10, now updated to 11.  A copy was taken of the old drive and I was advised that all of the apps etc could be accessed from a folder on my desk top. Not really the case at all. In the mean time I have manually added back all the apps etc that I would have been using. OK, my question is, I have downloaded the email account and set it up OK. Is there any way all of my old stored emails and folders can be restored and copied to my new OS. If not, I can survive. Probabley a good idea to loose some of the old data. Thanks in advance </p>",allan.rusden;davidsk;therusdenfamily;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Thunderbird/152.0.1;tb_version:152.0.1  64 bit;os:Windows 10/11,2,0,0,,,,Windows 10/11,152.0.1  64 bit,
1591294,2026-07-05T11:17:26.178938Z,2026-07-05T11:17:26.178947Z,en-US,thunderbird,Login bypassing password,False,,,False,,,security,thunderbird;windows-11;security;thunderbird-140120;thunderbird-14012;,stuart.dobson46,"<p>I have just setup Thunderbird and it seems to work fine. when I login it asks me to to enter my password and if I follow the instructions, I am in, fine. But if I just cancel without entering my password 4 times I am in as well. Is there an settings I need to change so I can not open my mail without my password? I am using Windows 11 </p>",stuart.dobson46;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0;tb_version:140.12.0 esr 64bit;os:Windows 11",0,0,0,,,,Windows 11,140.12.0 esr 64bit,
1591297,2026-07-05T11:33:05.321033Z,2026-07-05T16:26:20.601438Z,en-US,thunderbird,old deleted emails,False,,,False,1830277,1830277;,junk-mail-and-spam,thunderbird;junk-mail-and-spam;windows-1011;,alanwindebank,"<p>is there any way old emails can be retreived after deleting them to the bin. I thought sending them to the bin folder still retained them in archive status, but trying to look back more than the 3 months current in &amp; out boxes They don't appear to be there </p>",alanwindebank;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:140.12;os:Windows 10/11,1,1,1,,,,Windows 10/11,140.12,
1591303,2026-07-05T12:46:41.107551Z,2026-07-05T15:43:08.235642Z,it,thunderbird,"Su un account mi compare doppa la cartella ""Spam"".",False,,,False,1830271,1830271;,junk-mail-and-spam,thunderbird;windows-10;junk-mail-and-spam;,markfio49,"<p>Come specificato, dopo l'ultimo aggiornamento:"" Eclipse 152.0.1 (64 bit), "" in un account mi compare de volte la cartella ""Spam"". Vorrei porne eliminare una, ma non so come fare. Grazie </p>",markfio49;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:Eclipse 152.0.1;os:Windows 10",1,0,0,,,,Windows 10,Eclipse 152.0.1,
1591312,2026-07-05T14:32:10.776776Z,2026-07-05T14:37:48.961736Z,it,thunderbird,email cancellate,False,,,False,1830253,1830253;,import-and-export-email,thunderbird;windows-10;import-and-export-email;thunderbird-14012;thunderbird-140121;,studioricciardelli,<p>ho perso circa 5 anni di pec archiviate che non ritrovo piu' nel programma vi chiedo come recuperarle anche a pagamento </p>,studioricciardelli;@next;,False,True,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36;tb_version:140.12.1esr;os:Windows 10",1,0,0,,,,Windows 10,140.12.1esr,
1591314,2026-07-05T14:39:06.468608Z,2026-07-06T17:16:33.718595Z,en-US,thunderbird,connection to server pop.mail.yahoo.com timed out,True,1830501,greyt-dog,False,1830545,1830293;1830501;1830545;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-14012;thunderbird-140121;,greyt-dog,"<p>""connection to server <a href=""http://pop.mail.yahoo.com"" rel=""nofollow"">pop.mail.yahoo.com</a> timed out"" I have been getting this message in the activity manager for about a week now.  When I click get messages, it says down loading message 1 of 1, but nothing happens. </p>",greyt-dog;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:140.12.1esr;os:Windows 10;solver_id:7241918,3,1,1,,,,Windows 10,140.12.1esr,
1591340,2026-07-05T17:16:07.041957Z,2026-07-05T19:09:38.661309Z,it,thunderbird,un mittente sostiene che il mio indirizzo respinge le mail a me destinate,True,1830290,'@next,False,1830290,1830290;,junk-mail-and-spam,thunderbird;windows-10;junk-mail-and-spam;thunderbird-12850;thunderbird-1285;,robmasciotti,"<p>le bollette ricevute via email da un indirizzo standard del mio fornitore da una certa data hanno smesso di arrivare su un mio indirizzo di yahoo mail sincronizzato con il client di thunderbird.  il loro customer care sostiene che vengono inviate regolarmente da loro meccanismi automatici ma risultano ""eject as spam"" e mi invitano a rimuovere contrassegni e filtri che a me non risultano. la cosa va avanti da alcuni mesi con scambi di mail con il loro customerCare (che ricevo regolarmente nonostante lo stesso dominio delle bollette) in quanto ho inserito filtri positivi e ho messo l'indirizzo nella rubrica sia nel server che nel client senza risultato. Sospettando un problema sui certificati volevo sapere come posso istruire thunderbird ad accettare mail senza certificato. oppure un suggerimento sulla tipologia del problema. </p>",robmasciotti;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36;tb_version:128.5.0esr 32 bit;os:Windows 10;solver_id:6033617",1,0,0,,,,Windows 10,128.5.0esr 32 bit,
1591346,2026-07-05T17:38:25.091943Z,2026-07-05T18:58:02.413441Z,en-US,thunderbird,Yahoo mail not being downloaded to Thunderbird.,False,,,False,1830289,1830289;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1520;thunderbird-15201;,christopherporter04,"<p>I have been using Thunderbird for many years as my email application, and have been using it with all of my email addresses such as from Yahoo (<a href=""mailto:cporter571@yahoo.ca"" rel=""nofollow"">cporter571@yahoo.ca</a>), Gmail (<a href=""mailto:christopherporter04@gmail.com"" rel=""nofollow"">christopherporter04@gmail.com</a>), and Outlook (<a href=""mailto:cgporter57@outlook.com"" rel=""nofollow"">cgporter57@outlook.com</a>).  I have recently noticed that my Yahoo mail was not being synchronized properly.  Most of my Yahoo emails were not being downloaded. I have deleted and added the account into Thunderbird several times.  I have been using POP3 settings, but tried changing to IMAP settings but that did not work.  I then changed my email password with my ISP, and updated Thunderbird but that did not work.  Only a few from my ISP such as when I changed my password, or enabled a Passkey. Emails from subscription lists or family members are not being downloaded. I have added two images:  One shows that only some emails are being displayed in Thunderbird, and the other shows that there are emails on the Yahoo site. Any assistance would be appreciated. Thank you. Christopher Porter OTTAWA, Canada </p>",christopherporter04;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0;tb_version:152.0.1 (64 bit);os:Windows 11,1,0,0,,,,Windows 11,152.0.1 (64 bit),
